year,Boys,Girls
1880,0,0
1881,0,5
1882,0,0
1883,0,5
1884,0,5
1885,0,5
1886,0,0
1887,0,5
1888,0,11
1889,0,7
1890,0,0
1891,0,10
1892,0,8
1893,0,9
1894,0,6
1895,0,7
1896,0,11
1897,0,5
1898,0,0
1899,0,0
1900,0,10
1901,0,6
1902,0,10
1903,0,0
1904,0,7
1905,0,7
1906,0,13
1907,0,7
1908,0,16
1909,0,5
1910,0,10
1911,0,15
1912,0,26
1913,0,31
1914,6,43
1915,5,69
1916,0,67
1917,0,73
1918,0,78
1919,6,79
1920,0,81
1921,0,81
1922,0,76
1923,0,71
1924,7,77
1925,0,90
1926,6,86
1927,0,73
1928,0,73
1929,0,75
1930,0,77
1931,0,72
1932,0,57
1933,5,77
1934,0,66
1935,5,63
1936,0,50
1937,8,47
1938,0,69
1939,0,51
1940,8,48
1941,0,54
1942,8,88
1943,8,117
1944,6,71
1945,8,84
1946,8,80
1947,13,97
1948,11,114
1949,12,95
1950,23,144
1951,17,197
1952,25,219
1953,31,268
1954,24,274
1955,27,230
1956,28,229
1957,20,234
1958,23,219
1959,31,233
1960,35,251
1961,39,237
1962,41,306
1963,46,328
1964,29,230
1965,44,200
1966,41,215
1967,42,202
1968,26,214
1969,26,182
1970,30,182
1971,32,151
1972,27,131
1973,29,122
1974,34,143
1975,33,151
1976,42,165
1977,41,193
1978,59,211
1979,88,241
1980,171,239
1981,372,281
1982,483,228
1983,411,237
1984,482,218
1985,513,181
1986,494,193
1987,443,156
1988,547,204
1989,487,246
1990,501,304
1991,438,267
1992,457,252
1993,360,185
1994,332,161
1995,338,137
1996,334,118
1997,304,115
1998,257,128
1999,241,91
2000,218,108
2001,154,87
2002,166,70
2003,148,68
2004,152,85
2005,164,43
2006,157,93
2007,187,58
2008,193,70
2009,230,48
2010,224,70
2011,262,75
2012,305,64
2013,382,59
2014,439,73
2015,484,70
2016,595,84
2017,613,75
2018,728,54
2019,765,65
