year,Girls,Boys
1880,0,5
1881,0,0
1882,0,11
1883,0,7
1884,0,6
1885,0,5
1886,0,8
1887,0,6
1888,0,13
1889,0,11
1890,6,13
1891,5,8
1892,6,13
1893,0,10
1894,0,13
1895,0,14
1896,0,5
1897,8,8
1898,0,5
1899,0,10
1900,11,19
1901,5,12
1902,0,17
1903,7,9
1904,0,13
1905,9,18
1906,5,12
1907,6,21
1908,16,19
1909,8,14
1910,10,22
1911,11,27
1912,19,33
1913,22,43
1914,24,53
1915,23,75
1916,19,88
1917,17,79
1918,32,74
1919,18,100
1920,20,90
1921,26,89
1922,25,91
1923,29,99
1924,29,89
1925,32,101
1926,33,105
1927,23,89
1928,28,110
1929,19,90
1930,21,99
1931,24,113
1932,35,131
1933,19,127
1934,27,140
1935,33,135
1936,14,127
1937,27,144
1938,26,145
1939,20,119
1940,22,116
1941,18,146
1942,22,135
1943,13,142
1944,25,138
1945,30,128
1946,34,140
1947,27,176
1948,16,155
1949,21,134
1950,22,127
1951,29,120
1952,20,127
1953,29,130
1954,34,146
1955,25,135
1956,23,154
1957,51,174
1958,34,210
1959,37,183
1960,35,230
1961,30,215
1962,29,203
1963,19,160
1964,12,166
1965,12,119
1966,15,98
1967,10,100
1968,10,86
1969,6,90
1970,0,87
1971,9,74
1972,6,84
1973,5,73
1974,0,57
1975,8,60
1976,0,53
1977,0,70
1978,0,53
1979,0,52
1980,0,45
1981,0,37
1982,0,28
1983,0,31
1984,0,36
1985,0,43
1986,0,33
1987,0,26
1988,0,25
1989,0,36
1990,0,33
1991,0,27
1992,0,33
1993,0,26
1994,0,28
1995,0,21
1996,0,23
1997,0,26
1998,0,26
1999,0,24
2000,0,21
2001,0,20
2002,0,21
2003,0,29
2004,0,26
2005,0,30
2006,0,24
2007,0,11
2008,0,21
2009,0,20
2010,0,19
2011,0,12
2012,0,9
2013,0,11
2014,0,6
2015,0,11
2016,0,21
2017,0,9
2018,0,9
2019,0,6
