year,Boys,Girls
1880,0,0
1881,5,0
1882,0,0
1883,5,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,5,0
1891,5,0
1892,0,0
1893,5,0
1894,5,0
1895,8,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,5,0
1901,5,0
1902,7,0
1903,6,0
1904,0,0
1905,6,0
1906,7,0
1907,0,0
1908,0,0
1909,8,0
1910,10,0
1911,11,0
1912,15,0
1913,17,0
1914,21,0
1915,20,0
1916,22,0
1917,16,0
1918,32,0
1919,24,0
1920,32,0
1921,30,0
1922,25,0
1923,33,0
1924,31,0
1925,23,0
1926,20,0
1927,23,0
1928,20,0
1929,21,0
1930,17,0
1931,17,0
1932,23,0
1933,23,0
1934,20,0
1935,19,0
1936,17,0
1937,15,0
1938,14,0
1939,14,0
1940,14,0
1941,17,0
1942,20,0
1943,16,0
1944,13,0
1945,20,0
1946,13,0
1947,16,0
1948,11,0
1949,20,0
1950,8,0
1951,17,0
1952,15,0
1953,18,0
1954,18,0
1955,15,0
1956,19,0
1957,9,0
1958,14,0
1959,9,0
1960,12,0
1961,16,0
1962,12,0
1963,7,0
1964,7,0
1965,14,0
1966,7,0
1967,12,0
1968,9,0
1969,0,0
1970,9,0
1971,0,0
1972,0,0
1973,6,0
1974,0,0
1975,0,0
1976,0,0
1977,11,0
1978,0,0
1979,7,0
1980,7,0
1981,0,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,5,0
1987,0,0
1988,7,0
1989,5,0
1990,0,0
1991,5,0
1992,5,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,6,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
