year,Girls,Boys
1880,0,8
1881,0,9
1882,0,10
1883,0,10
1884,0,7
1885,0,6
1886,0,8
1887,0,7
1888,0,0
1889,0,0
1890,0,0
1891,0,9
1892,0,6
1893,0,0
1894,0,6
1895,0,0
1896,0,0
1897,0,5
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,7
1905,0,6
1906,0,0
1907,0,0
1908,0,0
1909,0,5
1910,0,0
1911,0,5
1912,0,16
1913,0,20
1914,0,16
1915,0,25
1916,0,30
1917,0,47
1918,0,30
1919,0,38
1920,0,46
1921,0,35
1922,0,37
1923,0,40
1924,0,53
1925,0,44
1926,0,40
1927,0,39
1928,0,53
1929,0,31
1930,0,44
1931,0,32
1932,0,38
1933,0,39
1934,0,27
1935,0,31
1936,0,35
1937,0,29
1938,0,43
1939,0,26
1940,0,29
1941,0,18
1942,0,29
1943,0,31
1944,0,23
1945,0,22
1946,0,25
1947,0,19
1948,0,20
1949,0,31
1950,0,22
1951,0,22
1952,0,19
1953,0,23
1954,0,19
1955,0,22
1956,0,15
1957,0,21
1958,0,15
1959,0,15
1960,0,20
1961,0,18
1962,0,15
1963,0,14
1964,0,13
1965,0,10
1966,0,11
1967,0,19
1968,0,11
1969,0,16
1970,0,9
1971,0,12
1972,0,11
1973,0,10
1974,0,8
1975,0,14
1976,0,8
1977,0,10
1978,0,12
1979,0,6
1980,0,16
1981,0,7
1982,0,6
1983,0,0
1984,0,0
1985,0,5
1986,0,0
1987,0,6
1988,0,6
1989,0,6
1990,0,0
1991,0,5
1992,0,0
1993,0,8
1994,0,0
1995,0,6
1996,0,0
1997,0,0
1998,0,7
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,5
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,5
2010,0,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
