year,F,M
1880,8,26
1881,9,32
1882,7,33
1883,6,21
1884,17,51
1885,14,51
1886,22,43
1887,10,48
1888,35,77
1889,17,66
1890,18,54
1891,21,75
1892,21,90
1893,28,78
1894,19,121
1895,26,82
1896,24,96
1897,25,96
1898,26,116
1899,22,94
1900,41,154
1901,27,100
1902,33,124
1903,37,144
1904,34,158
1905,32,136
1906,43,133
1907,45,145
1908,49,158
1909,49,187
1910,65,218
1911,72,227
1912,70,392
1913,101,446
1914,104,598
1915,136,663
1916,118,720
1917,141,730
1918,181,819
1919,179,834
1920,166,856
1921,165,775
1922,212,915
1923,192,772
1924,199,873
1925,254,897
1926,207,865
1927,220,851
1928,226,832
1929,256,960
1930,204,915
1931,222,821
1932,238,883
1933,218,815
1934,228,813
1935,241,935
1936,214,887
1937,212,885
1938,211,872
1939,188,876
1940,195,845
1941,202,839
1942,216,883
1943,236,850
1944,216,820
1945,185,793
1946,183,884
1947,152,923
1948,145,835
1949,143,808
1950,121,758
1951,138,808
1952,125,749
1953,118,773
1954,98,747
1955,107,720
1956,93,731
1957,80,661
1958,75,635
1959,63,597
1960,55,552
1961,46,517
1962,51,514
1963,34,520
1964,41,513
1965,29,448
1966,28,444
1967,20,368
1968,27,376
1969,23,331
1970,25,350
1971,16,309
1972,13,272
1973,20,245
1974,6,245
1975,17,261
1976,15,219
1977,14,238
1978,5,246
1979,15,249
1980,10,208
1981,10,209
1982,7,199
1983,8,166
1984,7,159
1985,7,143
1986,0,162
1987,5,149
1988,6,145
1989,7,149
1990,0,142
1991,0,127
1992,0,105
1993,0,105
1994,0,110
1995,6,98
1996,0,89
1997,0,95
1998,0,74
1999,0,75
2000,0,73
2001,5,71
2002,0,67
2003,0,50
2004,0,69
2005,0,53
2006,0,67
2007,0,54
2008,0,53
2009,0,47
2010,0,58
2011,0,53
2012,6,43
2013,9,55
2014,7,40
2015,6,52
2016,12,47
2017,8,46
2018,12,38
2019,12,42
