year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,5
1894,0,7
1895,0,0
1896,0,11
1897,0,0
1898,0,5
1899,0,5
1900,0,10
1901,0,8
1902,0,15
1903,0,6
1904,0,11
1905,0,8
1906,0,15
1907,0,18
1908,0,15
1909,0,15
1910,0,40
1911,0,16
1912,0,34
1913,0,51
1914,0,67
1915,0,64
1916,0,69
1917,0,72
1918,0,97
1919,0,94
1920,0,103
1921,0,112
1922,0,126
1923,0,130
1924,0,177
1925,6,172
1926,0,226
1927,0,260
1928,6,251
1929,0,355
1930,0,437
1931,0,464
1932,0,467
1933,0,520
1934,0,516
1935,0,604
1936,5,523
1937,0,551
1938,7,521
1939,0,500
1940,5,448
1941,0,456
1942,5,501
1943,5,430
1944,0,402
1945,0,322
1946,0,366
1947,0,379
1948,0,354
1949,0,344
1950,0,379
1951,0,369
1952,0,316
1953,0,331
1954,0,330
1955,0,358
1956,0,345
1957,0,353
1958,0,350
1959,0,318
1960,0,357
1961,0,378
1962,0,335
1963,0,303
1964,0,279
1965,0,259
1966,0,217
1967,0,214
1968,0,191
1969,0,213
1970,0,188
1971,0,215
1972,0,231
1973,0,204
1974,0,174
1975,0,179
1976,0,170
1977,0,185
1978,0,174
1979,0,168
1980,6,139
1981,0,156
1982,0,174
1983,0,138
1984,0,130
1985,0,116
1986,0,121
1987,0,116
1988,0,104
1989,0,97
1990,0,98
1991,0,80
1992,0,65
1993,0,78
1994,0,48
1995,0,41
1996,0,45
1997,0,55
1998,0,44
1999,0,29
2000,0,40
2001,0,36
2002,0,35
2003,0,40
2004,0,37
2005,0,41
2006,0,25
2007,0,32
2008,0,28
2009,0,43
2010,0,22
2011,0,27
2012,0,38
2013,0,23
2014,0,34
2015,0,27
2016,0,28
2017,0,28
2018,0,23
2019,0,18
