year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,5,7
1901,7,0
1902,0,0
1903,0,0
1904,8,8
1905,0,11
1906,0,7
1907,9,5
1908,0,6
1909,5,9
1910,16,8
1911,10,12
1912,24,14
1913,13,14
1914,21,36
1915,24,42
1916,31,49
1917,29,62
1918,46,81
1919,37,93
1920,53,170
1921,45,274
1922,65,370
1923,76,470
1924,99,733
1925,111,1086
1926,144,1595
1927,178,2287
1928,193,2971
1929,209,3923
1930,262,5183
1931,242,5857
1932,250,6597
1933,259,6489
1934,247,7529
1935,245,7723
1936,193,7737
1937,208,7746
1938,191,7498
1939,147,7057
1940,149,6882
1941,176,6587
1942,132,6250
1943,148,6123
1944,171,5409
1945,129,5051
1946,172,5765
1947,184,6119
1948,139,5581
1949,155,5118
1950,129,5016
1951,134,5008
1952,131,4960
1953,135,5182
1954,131,5504
1955,116,5223
1956,107,5356
1957,113,5618
1958,98,5731
1959,125,5674
1960,102,5652
1961,123,5402
1962,108,5323
1963,94,5212
1964,111,5084
1965,87,4590
1966,82,4068
1967,98,3780
1968,101,3629
1969,115,3653
1970,147,3636
1971,133,3650
1972,113,3174
1973,115,2890
1974,117,2791
1975,104,2772
1976,110,2642
1977,110,2538
1978,97,2399
1979,115,2587
1980,108,2722
1981,99,2659
1982,101,2607
1983,90,2356
1984,49,2119
1985,50,2094
1986,57,2105
1987,45,1886
1988,30,1716
1989,51,1759
1990,29,1677
1991,36,1508
1992,21,1387
1993,22,1221
1994,19,1136
1995,20,1046
1996,22,932
1997,11,913
1998,19,835
1999,11,729
2000,12,730
2001,8,655
2002,6,644
2003,8,559
2004,8,573
2005,0,504
2006,6,546
2007,0,521
2008,6,513
2009,5,457
2010,5,457
2011,0,345
2012,6,331
2013,0,363
2014,0,313
2015,0,327
2016,0,320
2017,5,298
2018,7,268
2019,8,247
