year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,5
1884,0,0
1885,0,0
1886,0,9
1887,0,0
1888,0,5
1889,0,0
1890,0,5
1891,0,0
1892,0,8
1893,0,6
1894,0,7
1895,0,5
1896,0,0
1897,0,6
1898,0,0
1899,0,0
1900,0,5
1901,0,5
1902,0,0
1903,0,7
1904,0,5
1905,0,0
1906,0,9
1907,0,0
1908,0,6
1909,0,8
1910,0,10
1911,0,12
1912,0,13
1913,0,16
1914,0,20
1915,0,38
1916,0,29
1917,0,38
1918,0,39
1919,0,45
1920,0,50
1921,0,61
1922,0,39
1923,0,42
1924,0,41
1925,0,37
1926,0,36
1927,0,41
1928,0,37
1929,0,30
1930,0,29
1931,0,31
1932,0,33
1933,0,41
1934,0,36
1935,0,34
1936,0,30
1937,0,28
1938,0,28
1939,0,30
1940,0,33
1941,0,33
1942,0,44
1943,0,58
1944,0,42
1945,0,51
1946,0,71
1947,0,86
1948,0,76
1949,0,89
1950,0,131
1951,5,140
1952,0,212
1953,6,207
1954,0,279
1955,0,279
1956,0,283
1957,0,289
1958,0,365
1959,0,410
1960,0,434
1961,0,513
1962,9,545
1963,7,568
1964,8,472
1965,10,445
1966,9,400
1967,9,422
1968,20,405
1969,14,521
1970,17,526
1971,13,476
1972,22,463
1973,15,430
1974,22,420
1975,25,523
1976,13,555
1977,25,644
1978,34,670
1979,42,745
1980,39,969
1981,64,1704
1982,57,2351
1983,46,2497
1984,47,2763
1985,62,2920
1986,89,2786
1987,103,2786
1988,91,3100
1989,148,3524
1990,202,4101
1991,198,4275
1992,190,4395
1993,196,4505
1994,192,4876
1995,203,4819
1996,190,4747
1997,207,4728
1998,173,4606
1999,172,4809
2000,183,5143
2001,144,5356
2002,130,5358
2003,108,5275
2004,114,4693
2005,86,4417
2006,91,4535
2007,90,5270
2008,162,5096
2009,229,4949
2010,241,4702
2011,325,5610
2012,403,6037
2013,536,5644
2014,501,4944
2015,752,4228
2016,1096,3283
2017,1185,2617
2018,1183,2457
2019,1383,2132
