year,F,M
1880,0,7
1881,0,10
1882,0,8
1883,0,14
1884,0,0
1885,0,0
1886,0,12
1887,0,5
1888,0,12
1889,0,12
1890,0,10
1891,0,12
1892,0,18
1893,0,14
1894,0,10
1895,0,11
1896,0,8
1897,0,9
1898,0,15
1899,0,12
1900,0,14
1901,0,10
1902,0,13
1903,0,16
1904,0,8
1905,0,14
1906,0,13
1907,0,12
1908,0,17
1909,0,17
1910,0,23
1911,0,24
1912,0,50
1913,0,53
1914,0,87
1915,0,124
1916,5,105
1917,0,120
1918,0,114
1919,0,124
1920,0,122
1921,0,128
1922,5,151
1923,0,134
1924,0,111
1925,0,97
1926,0,106
1927,0,85
1928,0,79
1929,0,81
1930,0,79
1931,0,85
1932,0,80
1933,0,93
1934,0,68
1935,0,74
1936,0,71
1937,0,66
1938,0,61
1939,0,66
1940,0,62
1941,0,73
1942,0,73
1943,0,83
1944,0,86
1945,0,59
1946,0,71
1947,0,77
1948,0,57
1949,0,61
1950,0,67
1951,0,73
1952,0,52
1953,0,60
1954,0,70
1955,0,55
1956,0,49
1957,0,55
1958,0,47
1959,0,40
1960,0,42
1961,0,58
1962,0,27
1963,0,32
1964,0,32
1965,0,35
1966,0,32
1967,0,37
1968,0,24
1969,0,30
1970,0,37
1971,0,36
1972,0,24
1973,0,22
1974,0,21
1975,0,32
1976,0,34
1977,0,16
1978,0,25
1979,0,25
1980,0,17
1981,0,15
1982,0,21
1983,0,22
1984,0,14
1985,0,20
1986,0,19
1987,0,21
1988,0,18
1989,0,17
1990,0,15
1991,0,17
1992,0,14
1993,0,11
1994,0,18
1995,0,19
1996,0,10
1997,0,16
1998,0,18
1999,0,19
2000,0,15
2001,0,16
2002,0,17
2003,0,29
2004,0,24
2005,0,15
2006,0,22
2007,0,17
2008,0,17
2009,0,15
2010,0,8
2011,0,14
2012,0,20
2013,0,28
2014,0,22
2015,0,23
2016,0,29
2017,0,26
2018,0,41
2019,0,27
