year,Boys,Girls
1880,0,88
1881,0,94
1882,0,83
1883,0,92
1884,0,89
1885,0,95
1886,0,80
1887,0,95
1888,0,123
1889,0,100
1890,0,89
1891,0,101
1892,0,121
1893,0,118
1894,0,122
1895,0,113
1896,0,152
1897,0,143
1898,5,137
1899,7,144
1900,9,172
1901,0,136
1902,0,164
1903,8,162
1904,8,180
1905,14,180
1906,11,178
1907,6,201
1908,9,229
1909,13,219
1910,10,265
1911,15,338
1912,19,718
1913,20,926
1914,28,1302
1915,35,2889
1916,32,2413
1917,41,2188
1918,43,2311
1919,33,2014
1920,31,2089
1921,29,2077
1922,24,2017
1923,23,1945
1924,26,1835
1925,29,1794
1926,25,1810
1927,31,1734
1928,13,1628
1929,21,1513
1930,21,1535
1931,25,1378
1932,12,1355
1933,18,1283
1934,11,1174
1935,13,1215
1936,11,1156
1937,14,1162
1938,11,1095
1939,8,1104
1940,10,1139
1941,9,1085
1942,10,1191
1943,7,1230
1944,9,1038
1945,6,957
1946,0,1058
1947,7,1026
1948,0,950
1949,8,926
1950,5,842
1951,0,779
1952,6,798
1953,6,767
1954,6,677
1955,0,722
1956,5,653
1957,0,638
1958,0,582
1959,0,572
1960,5,542
1961,6,507
1962,0,461
1963,0,496
1964,0,438
1965,0,413
1966,0,389
1967,6,395
1968,5,339
1969,5,311
1970,0,350
1971,0,306
1972,0,285
1973,0,219
1974,0,198
1975,0,229
1976,0,176
1977,0,172
1978,0,155
1979,0,171
1980,0,164
1981,0,136
1982,0,130
1983,0,128
1984,0,103
1985,0,105
1986,0,111
1987,0,117
1988,0,99
1989,0,113
1990,0,91
1991,0,81
1992,0,89
1993,0,76
1994,0,72
1995,0,83
1996,0,67
1997,0,66
1998,0,64
1999,0,59
2000,0,60
2001,0,61
2002,0,64
2003,0,59
2004,0,63
2005,0,60
2006,0,55
2007,0,48
2008,0,57
2009,0,40
2010,0,49
2011,0,35
2012,0,47
2013,0,31
2014,0,35
2015,0,44
2016,0,47
2017,0,55
2018,0,50
2019,0,45
