year,Girls,Boys
1880,0,5
1881,0,0
1882,0,0
1883,0,0
1884,0,7
1885,0,0
1886,0,5
1887,0,6
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,5
1913,0,5
1914,0,9
1915,0,0
1916,0,0
1917,0,0
1918,0,0
1919,0,0
1920,0,6
1921,0,6
1922,0,5
1923,0,0
1924,0,6
1925,0,0
1926,0,6
1927,0,0
1928,0,5
1929,0,5
1930,0,0
1931,0,5
1932,0,0
1933,0,6
1934,0,7
1935,0,9
1936,0,0
1937,0,6
1938,0,6
1939,0,12
1940,0,0
1941,0,9
1942,0,6
1943,0,19
1944,0,14
1945,0,22
1946,0,21
1947,0,30
1948,0,22
1949,0,17
1950,0,15
1951,0,26
1952,0,24
1953,0,33
1954,0,29
1955,0,38
1956,0,34
1957,0,69
1958,0,95
1959,0,121
1960,0,138
1961,0,131
1962,0,130
1963,0,155
1964,0,127
1965,0,100
1966,0,95
1967,0,75
1968,0,76
1969,0,83
1970,0,87
1971,0,83
1972,0,66
1973,0,38
1974,0,44
1975,0,36
1976,0,39
1977,0,67
1978,0,53
1979,0,58
1980,0,52
1981,0,40
1982,0,44
1983,0,46
1984,0,35
1985,0,41
1986,0,45
1987,0,28
1988,0,32
1989,0,30
1990,0,35
1991,0,26
1992,0,22
1993,0,20
1994,0,18
1995,0,21
1996,0,21
1997,0,18
1998,0,28
1999,0,19
2000,0,26
2001,0,33
2002,0,33
2003,0,37
2004,0,39
2005,0,49
2006,0,66
2007,0,56
2008,0,75
2009,0,66
2010,0,84
2011,0,83
2012,0,94
2013,0,122
2014,0,122
2015,0,143
2016,0,160
2017,0,180
2018,0,191
2019,0,216
