year,F,M
1880,0,56
1881,0,52
1882,0,64
1883,0,54
1884,0,51
1885,0,54
1886,0,61
1887,0,39
1888,0,50
1889,0,42
1890,0,51
1891,0,38
1892,0,54
1893,0,53
1894,0,54
1895,0,39
1896,0,63
1897,0,53
1898,0,63
1899,0,62
1900,0,56
1901,0,62
1902,0,40
1903,0,46
1904,0,57
1905,0,64
1906,0,57
1907,0,69
1908,0,37
1909,0,69
1910,0,75
1911,0,78
1912,0,181
1913,0,179
1914,0,250
1915,0,266
1916,5,328
1917,0,317
1918,0,324
1919,0,333
1920,7,368
1921,0,383
1922,5,347
1923,6,337
1924,6,385
1925,0,333
1926,0,343
1927,0,377
1928,5,355
1929,0,310
1930,0,298
1931,0,300
1932,0,305
1933,0,295
1934,0,306
1935,0,329
1936,0,300
1937,0,310
1938,0,306
1939,0,347
1940,0,411
1941,0,395
1942,0,371
1943,0,400
1944,0,411
1945,0,381
1946,0,475
1947,0,490
1948,0,486
1949,0,472
1950,0,529
1951,0,554
1952,0,599
1953,6,663
1954,0,756
1955,0,836
1956,0,1079
1957,0,1140
1958,0,1148
1959,5,1227
1960,5,1242
1961,0,1244
1962,10,1205
1963,0,1406
1964,5,1376
1965,6,1300
1966,5,1361
1967,0,1244
1968,0,1126
1969,0,1365
1970,7,1423
1971,6,1157
1972,6,1054
1973,5,1112
1974,5,1119
1975,5,1129
1976,5,1009
1977,6,889
1978,7,777
1979,5,766
1980,0,736
1981,5,647
1982,0,663
1983,6,600
1984,0,665
1985,6,650
1986,6,728
1987,0,732
1988,0,777
1989,0,777
1990,0,778
1991,0,702
1992,0,686
1993,0,592
1994,0,553
1995,0,527
1996,0,593
1997,0,554
1998,0,507
1999,0,494
2000,0,496
2001,0,464
2002,0,414
2003,0,403
2004,7,463
2005,0,486
2006,0,453
2007,0,486
2008,0,426
2009,0,402
2010,0,415
2011,0,462
2012,0,470
2013,0,485
2014,0,508
2015,0,554
2016,0,789
2017,0,902
2018,0,914
2019,0,993
