year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,5,0
1888,0,0
1889,0,0
1890,0,0
1891,7,0
1892,0,0
1893,7,0
1894,5,0
1895,5,0
1896,7,0
1897,7,0
1898,0,0
1899,8,0
1900,9,0
1901,0,0
1902,8,0
1903,8,0
1904,6,0
1905,5,0
1906,7,0
1907,13,0
1908,0,0
1909,5,0
1910,8,0
1911,17,0
1912,22,0
1913,22,0
1914,31,0
1915,49,0
1916,30,0
1917,52,0
1918,42,0
1919,45,0
1920,48,0
1921,56,0
1922,57,0
1923,39,0
1924,53,0
1925,47,0
1926,41,0
1927,31,0
1928,52,0
1929,36,0
1930,37,0
1931,23,0
1932,26,0
1933,23,0
1934,23,0
1935,27,0
1936,16,0
1937,23,0
1938,20,0
1939,16,0
1940,15,0
1941,15,0
1942,17,0
1943,19,0
1944,10,0
1945,14,0
1946,14,0
1947,8,0
1948,12,0
1949,14,0
1950,11,0
1951,10,0
1952,9,0
1953,10,0
1954,7,0
1955,0,0
1956,9,0
1957,6,0
1958,0,0
1959,0,0
1960,9,0
1961,5,0
1962,10,0
1963,6,0
1964,0,0
1965,0,0
1966,8,0
1967,0,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,6,0
1973,8,0
1974,0,0
1975,0,0
1976,6,0
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,6,0
1984,0,0
1985,6,0
1986,0,0
1987,0,0
1988,0,0
1989,0,0
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,8,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,5,0
2009,0,0
2010,0,0
2011,0,0
2012,0,0
2013,7,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
