year,F,M
1880,0,588
1881,7,550
1882,7,666
1883,5,576
1884,0,650
1885,5,625
1886,6,642
1887,9,561
1888,5,707
1889,6,631
1890,0,613
1891,5,520
1892,7,607
1893,0,538
1894,0,559
1895,6,485
1896,0,508
1897,7,491
1898,8,475
1899,0,414
1900,12,603
1901,7,364
1902,8,359
1903,0,293
1904,7,287
1905,9,286
1906,7,253
1907,0,260
1908,12,274
1909,8,267
1910,12,278
1911,5,230
1912,8,256
1913,11,280
1914,21,319
1915,19,362
1916,16,362
1917,21,339
1918,22,363
1919,23,373
1920,14,368
1921,18,373
1922,24,358
1923,17,370
1924,9,354
1925,18,366
1926,23,333
1927,14,300
1928,19,323
1929,14,277
1930,12,259
1931,11,237
1932,11,242
1933,9,224
1934,10,215
1935,6,306
1936,13,235
1937,14,229
1938,10,231
1939,8,226
1940,5,209
1941,6,226
1942,9,221
1943,9,205
1944,6,235
1945,0,191
1946,0,207
1947,6,209
1948,0,238
1949,0,220
1950,6,224
1951,6,191
1952,0,212
1953,0,208
1954,9,208
1955,0,158
1956,0,192
1957,6,219
1958,0,183
1959,0,204
1960,0,226
1961,0,223
1962,0,202
1963,0,241
1964,0,236
1965,0,196
1966,0,206
1967,0,167
1968,0,214
1969,0,192
1970,0,231
1971,0,208
1972,0,184
1973,0,207
1974,0,224
1975,0,224
1976,0,223
1977,0,225
1978,5,233
1979,0,272
1980,0,271
1981,0,233
1982,0,262
1983,0,223
1984,0,206
1985,0,201
1986,0,204
1987,0,233
1988,0,241
1989,0,277
1990,0,289
1991,0,295
1992,0,252
1993,0,268
1994,0,248
1995,0,266
1996,0,280
1997,0,268
1998,0,339
1999,0,422
2000,0,447
2001,0,388
2002,0,403
2003,0,433
2004,0,452
2005,0,503
2006,0,473
2007,0,457
2008,0,432
2009,0,457
2010,0,396
2011,0,357
2012,0,352
2013,0,315
2014,0,313
2015,0,270
2016,0,276
2017,0,238
2018,0,242
2019,0,216
