year,F,M
1880,5,0
1881,10,0
1882,14,0
1883,18,0
1884,17,0
1885,23,0
1886,26,0
1887,22,0
1888,37,0
1889,40,0
1890,64,0
1891,59,0
1892,86,0
1893,81,0
1894,90,0
1895,99,0
1896,105,0
1897,131,0
1898,159,0
1899,235,0
1900,285,0
1901,245,0
1902,272,0
1903,293,0
1904,352,0
1905,357,0
1906,408,0
1907,525,0
1908,630,5
1909,645,5
1910,698,0
1911,914,0
1912,1241,6
1913,1469,15
1914,1787,7
1915,2773,7
1916,2962,18
1917,3071,18
1918,3298,21
1919,3170,15
1920,3671,17
1921,3823,21
1922,3535,13
1923,3706,25
1924,4065,19
1925,4174,27
1926,4055,21
1927,4153,24
1928,3936,24
1929,4007,29
1930,4075,27
1931,3741,26
1932,3612,21
1933,3417,21
1934,3311,26
1935,3361,22
1936,3123,13
1937,2977,25
1938,2871,27
1939,2699,26
1940,2621,21
1941,2427,22
1942,2456,19
1943,2378,12
1944,2128,17
1945,1889,10
1946,1914,11
1947,1910,7
1948,1743,9
1949,1727,0
1950,1655,7
1951,1644,5
1952,1421,11
1953,1437,6
1954,1304,6
1955,1103,0
1956,1083,0
1957,984,5
1958,890,0
1959,756,5
1960,721,0
1961,717,10
1962,583,0
1963,555,0
1964,458,0
1965,395,0
1966,339,0
1967,281,0
1968,224,0
1969,249,0
1970,202,0
1971,187,0
1972,142,0
1973,130,0
1974,114,0
1975,109,0
1976,102,0
1977,82,0
1978,88,0
1979,83,0
1980,79,0
1981,77,0
1982,81,0
1983,65,0
1984,53,0
1985,51,0
1986,56,0
1987,40,0
1988,51,0
1989,54,0
1990,59,0
1991,41,0
1992,45,0
1993,47,0
1994,40,0
1995,46,0
1996,32,0
1997,35,0
1998,33,0
1999,39,0
2000,28,0
2001,27,0
2002,34,0
2003,25,0
2004,27,0
2005,24,0
2006,23,0
2007,25,0
2008,26,0
2009,31,0
2010,28,0
2011,28,0
2012,24,0
2013,32,0
2014,19,0
2015,32,0
2016,23,0
2017,33,0
2018,40,0
2019,35,0
