year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,5,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,5,0
1903,0,0
1904,8,0
1905,0,0
1906,8,0
1907,5,0
1908,9,0
1909,5,0
1910,0,0
1911,0,0
1912,6,0
1913,12,0
1914,11,0
1915,23,0
1916,20,0
1917,10,0
1918,15,0
1919,14,0
1920,20,0
1921,23,0
1922,15,0
1923,27,0
1924,26,6
1925,27,0
1926,35,0
1927,23,0
1928,30,0
1929,26,0
1930,19,0
1931,24,0
1932,26,0
1933,24,0
1934,23,0
1935,14,0
1936,24,0
1937,13,0
1938,22,0
1939,19,0
1940,16,0
1941,15,0
1942,12,0
1943,14,0
1944,23,0
1945,21,0
1946,20,0
1947,24,0
1948,18,0
1949,12,0
1950,14,0
1951,13,0
1952,10,0
1953,17,0
1954,12,0
1955,21,0
1956,17,0
1957,12,0
1958,9,0
1959,13,0
1960,15,0
1961,13,0
1962,12,0
1963,12,0
1964,20,0
1965,11,0
1966,14,0
1967,10,0
1968,15,0
1969,17,0
1970,20,0
1971,33,0
1972,32,0
1973,43,0
1974,54,0
1975,53,0
1976,66,0
1977,64,0
1978,75,0
1979,62,5
1980,60,0
1981,41,0
1982,41,0
1983,32,0
1984,29,0
1985,37,0
1986,22,0
1987,21,0
1988,26,0
1989,35,0
1990,29,0
1991,55,6
1992,54,5
1993,51,0
1994,84,0
1995,90,0
1996,125,8
1997,169,6
1998,250,6
1999,310,12
2000,301,6
2001,379,0
2002,546,7
2003,537,7
2004,519,8
2005,542,7
2006,577,5
2007,768,12
2008,792,0
2009,1050,0
2010,1118,7
2011,1572,8
2012,1833,15
2013,2075,20
2014,2403,15
2015,2806,15
2016,3113,17
2017,3558,13
2018,3913,27
2019,4566,27
