year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,5
1897,0,0
1898,0,0
1899,0,0
1900,0,7
1901,0,5
1902,0,7
1903,0,6
1904,0,13
1905,0,5
1906,0,6
1907,0,10
1908,0,13
1909,0,6
1910,0,23
1911,0,20
1912,0,23
1913,6,20
1914,5,51
1915,7,50
1916,8,53
1917,16,72
1918,21,82
1919,16,86
1920,13,113
1921,11,115
1922,9,130
1923,12,147
1924,23,163
1925,13,157
1926,19,202
1927,19,235
1928,27,280
1929,19,301
1930,25,345
1931,27,345
1932,26,354
1933,18,349
1934,18,412
1935,24,436
1936,35,461
1937,18,470
1938,20,497
1939,21,503
1940,18,577
1941,23,652
1942,21,832
1943,35,899
1944,28,973
1945,24,949
1946,24,1193
1947,29,1210
1948,18,1075
1949,26,1000
1950,17,886
1951,12,884
1952,18,782
1953,16,770
1954,15,769
1955,19,751
1956,10,738
1957,16,793
1958,7,872
1959,21,858
1960,15,866
1961,17,784
1962,11,751
1963,10,707
1964,12,735
1965,15,619
1966,13,570
1967,13,549
1968,11,511
1969,11,509
1970,8,474
1971,13,506
1972,8,460
1973,10,439
1974,9,395
1975,9,352
1976,7,343
1977,8,331
1978,10,297
1979,7,291
1980,5,343
1981,5,262
1982,14,270
1983,25,254
1984,18,217
1985,10,243
1986,17,262
1987,26,248
1988,14,234
1989,10,288
1990,5,293
1991,11,243
1992,8,270
1993,7,195
1994,10,220
1995,11,179
1996,13,183
1997,8,195
1998,13,248
1999,13,209
2000,13,218
2001,10,234
2002,12,200
2003,10,216
2004,13,216
2005,18,214
2006,9,198
2007,5,184
2008,13,205
2009,14,158
2010,13,153
2011,13,158
2012,13,120
2013,18,119
2014,21,143
2015,18,126
2016,21,129
2017,14,140
2018,17,117
2019,29,102
