year,Girls,Boys
1880,0,52
1881,0,44
1882,0,63
1883,0,62
1884,0,66
1885,0,60
1886,0,70
1887,0,54
1888,0,83
1889,0,64
1890,0,66
1891,0,56
1892,0,68
1893,0,73
1894,0,80
1895,0,71
1896,0,94
1897,0,79
1898,0,87
1899,0,78
1900,0,139
1901,0,76
1902,0,92
1903,0,127
1904,0,123
1905,0,126
1906,0,131
1907,0,157
1908,0,149
1909,0,187
1910,0,245
1911,0,255
1912,5,543
1913,0,661
1914,5,998
1915,0,1335
1916,0,1399
1917,11,1385
1918,5,1523
1919,7,1294
1920,0,1281
1921,6,1294
1922,5,1269
1923,6,1255
1924,8,1219
1925,7,1144
1926,9,1055
1927,14,1025
1928,14,925
1929,7,887
1930,7,863
1931,8,787
1932,0,779
1933,0,727
1934,0,771
1935,0,773
1936,6,742
1937,7,845
1938,0,1077
1939,6,1208
1940,6,1554
1941,5,1881
1942,9,2376
1943,11,2686
1944,11,2835
1945,10,3383
1946,8,4568
1947,8,6231
1948,14,5741
1949,13,5028
1950,13,4205
1951,16,4050
1952,16,4315
1953,9,4538
1954,17,5064
1955,16,5511
1956,25,6478
1957,34,8912
1958,31,10088
1959,27,11070
1960,21,10653
1961,26,9993
1962,24,9162
1963,28,8050
1964,17,7091
1965,11,5687
1966,26,4618
1967,13,3911
1968,20,3410
1969,13,3071
1970,15,2936
1971,14,2372
1972,15,1849
1973,10,1513
1974,12,1446
1975,16,1385
1976,15,1408
1977,12,1269
1978,10,1236
1979,10,1257
1980,11,1223
1981,8,1115
1982,12,1024
1983,6,1063
1984,9,1041
1985,9,989
1986,10,990
1987,8,1003
1988,22,949
1989,8,995
1990,8,1005
1991,9,894
1992,5,882
1993,6,831
1994,0,714
1995,0,754
1996,0,649
1997,0,627
1998,5,635
1999,0,660
2000,0,649
2001,0,624
2002,0,545
2003,0,562
2004,0,484
2005,0,475
2006,0,470
2007,0,447
2008,0,422
2009,0,415
2010,0,279
2011,0,324
2012,0,303
2013,0,242
2014,0,257
2015,0,224
2016,0,205
2017,0,188
2018,0,166
2019,0,159
