year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,5
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,7
1915,0,9
1916,0,17
1917,0,16
1918,0,20
1919,0,13
1920,0,15
1921,0,21
1922,0,24
1923,0,11
1924,0,17
1925,0,13
1926,0,9
1927,0,6
1928,0,12
1929,0,14
1930,5,8
1931,0,9
1932,0,16
1933,0,10
1934,0,15
1935,0,14
1936,0,9
1937,6,8
1938,0,7
1939,5,12
1940,0,6
1941,0,12
1942,5,8
1943,0,10
1944,0,10
1945,0,5
1946,0,7
1947,0,10
1948,0,7
1949,0,0
1950,5,9
1951,0,8
1952,0,9
1953,0,9
1954,0,12
1955,6,7
1956,0,6
1957,6,6
1958,0,6
1959,0,6
1960,0,8
1961,0,5
1962,0,7
1963,0,8
1964,0,5
1965,0,0
1966,0,0
1967,0,6
1968,0,6
1969,0,8
1970,0,7
1971,0,6
1972,0,5
1973,0,7
1974,0,6
1975,0,0
1976,5,0
1977,0,9
1978,0,0
1979,0,0
1980,0,0
1981,0,0
1982,0,0
1983,0,7
1984,0,0
1985,0,0
1986,0,5
1987,12,5
1988,8,0
1989,0,0
1990,7,5
1991,5,6
1992,9,0
1993,10,16
1994,8,6
1995,11,7
1996,5,8
1997,15,0
1998,11,6
1999,5,0
2000,0,0
2001,0,0
2002,10,0
2003,9,5
2004,11,0
2005,0,0
2006,11,7
2007,9,0
2008,7,7
2009,13,0
2010,8,0
2011,5,5
2012,7,0
2013,9,0
2014,7,5
2015,9,0
2016,0,0
2017,7,0
2018,9,0
2019,0,0
