year,Boys,Girls
1880,0,5
1881,0,0
1882,0,5
1883,0,5
1884,0,0
1885,0,0
1886,0,5
1887,0,0
1888,0,0
1889,0,5
1890,0,5
1891,0,0
1892,0,5
1893,0,5
1894,0,0
1895,0,0
1896,0,6
1897,0,0
1898,0,0
1899,0,0
1900,0,9
1901,0,7
1902,0,0
1903,0,0
1904,0,5
1905,0,0
1906,0,5
1907,0,0
1908,0,6
1909,0,0
1910,0,0
1911,0,0
1912,0,7
1913,0,5
1914,0,11
1915,0,15
1916,0,15
1917,0,20
1918,0,21
1919,0,17
1920,0,18
1921,0,14
1922,0,8
1923,0,26
1924,0,15
1925,0,11
1926,0,16
1927,0,21
1928,0,15
1929,0,8
1930,0,11
1931,0,12
1932,0,14
1933,0,9
1934,0,8
1935,0,11
1936,0,8
1937,0,8
1938,0,10
1939,0,11
1940,0,16
1941,0,15
1942,0,15
1943,0,18
1944,0,11
1945,0,9
1946,0,16
1947,0,21
1948,7,24
1949,0,16
1950,0,22
1951,0,17
1952,6,13
1953,10,20
1954,0,14
1955,0,18
1956,0,22
1957,0,24
1958,0,21
1959,0,19
1960,0,24
1961,0,26
1962,0,19
1963,0,17
1964,0,15
1965,0,15
1966,0,19
1967,0,20
1968,6,19
1969,0,12
1970,0,21
1971,6,18
1972,0,28
1973,0,26
1974,5,19
1975,12,25
1976,0,31
1977,7,25
1978,5,30
1979,10,24
1980,0,41
1981,8,73
1982,12,110
1983,17,64
1984,20,77
1985,18,108
1986,17,88
1987,19,98
1988,16,106
1989,27,112
1990,40,111
1991,45,128
1992,47,116
1993,53,129
1994,36,128
1995,46,123
1996,45,109
1997,46,125
1998,60,117
1999,61,89
2000,54,83
2001,34,85
2002,53,64
2003,44,60
2004,40,66
2005,26,61
2006,27,47
2007,29,34
2008,27,29
2009,29,36
2010,18,40
2011,19,37
2012,18,36
2013,16,24
2014,17,15
2015,18,26
2016,22,25
2017,24,22
2018,14,15
2019,16,17
