year,Boys,Girls
1880,0,23
1881,0,17
1882,0,19
1883,0,13
1884,0,19
1885,0,10
1886,0,14
1887,0,6
1888,0,18
1889,0,14
1890,0,6
1891,0,0
1892,0,13
1893,0,8
1894,0,7
1895,0,11
1896,0,6
1897,0,6
1898,0,8
1899,0,0
1900,0,0
1901,0,6
1902,0,10
1903,0,5
1904,0,7
1905,0,7
1906,0,12
1907,0,9
1908,0,7
1909,0,6
1910,0,10
1911,0,9
1912,0,22
1913,0,18
1914,0,21
1915,0,34
1916,0,30
1917,0,34
1918,0,28
1919,0,32
1920,0,28
1921,0,23
1922,0,22
1923,0,26
1924,0,38
1925,0,33
1926,0,28
1927,0,26
1928,0,16
1929,0,33
1930,0,28
1931,0,27
1932,0,29
1933,0,25
1934,0,19
1935,0,24
1936,0,14
1937,0,14
1938,0,23
1939,0,24
1940,0,20
1941,0,25
1942,0,17
1943,0,23
1944,0,25
1945,0,20
1946,0,19
1947,0,24
1948,0,31
1949,0,15
1950,0,31
1951,0,24
1952,0,25
1953,0,25
1954,0,22
1955,0,21
1956,0,31
1957,0,25
1958,0,29
1959,0,29
1960,0,30
1961,0,19
1962,0,30
1963,0,36
1964,0,30
1965,0,28
1966,0,33
1967,0,22
1968,0,28
1969,0,31
1970,0,46
1971,0,47
1972,0,60
1973,0,55
1974,0,59
1975,0,64
1976,0,64
1977,5,79
1978,0,61
1979,0,69
1980,0,99
1981,0,100
1982,0,79
1983,0,77
1984,0,89
1985,0,73
1986,0,81
1987,0,80
1988,0,88
1989,5,111
1990,0,91
1991,0,89
1992,0,92
1993,0,101
1994,0,91
1995,0,116
1996,0,149
1997,5,143
1998,0,175
1999,0,157
2000,5,173
2001,0,156
2002,0,149
2003,0,211
2004,0,209
2005,0,216
2006,0,196
2007,0,215
2008,0,209
2009,0,195
2010,0,196
2011,5,172
2012,0,204
2013,0,177
2014,0,176
2015,0,204
2016,0,202
2017,0,214
2018,0,204
2019,0,219
