year,Boys,Girls
1880,0,0
1881,6,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,10,0
1887,5,0
1888,12,0
1889,12,0
1890,8,0
1891,14,0
1892,15,0
1893,10,0
1894,7,0
1895,12,0
1896,11,0
1897,5,0
1898,21,0
1899,10,0
1900,17,0
1901,14,0
1902,12,0
1903,11,0
1904,11,0
1905,9,0
1906,19,0
1907,17,0
1908,18,0
1909,38,0
1910,37,0
1911,33,0
1912,32,0
1913,42,0
1914,38,0
1915,44,0
1916,52,0
1917,58,0
1918,44,0
1919,49,0
1920,60,0
1921,64,0
1922,57,0
1923,61,0
1924,68,0
1925,76,0
1926,47,0
1927,64,0
1928,71,0
1929,60,0
1930,78,0
1931,60,0
1932,37,0
1933,47,0
1934,35,0
1935,49,0
1936,43,0
1937,23,0
1938,39,0
1939,43,0
1940,46,0
1941,31,0
1942,24,0
1943,39,0
1944,36,0
1945,33,0
1946,35,0
1947,51,0
1948,39,0
1949,46,0
1950,55,0
1951,45,0
1952,38,0
1953,48,0
1954,51,0
1955,54,0
1956,44,0
1957,56,0
1958,60,0
1959,64,0
1960,69,0
1961,67,0
1962,78,0
1963,84,0
1964,92,0
1965,90,0
1966,95,0
1967,104,0
1968,90,0
1969,129,0
1970,126,0
1971,157,0
1972,132,0
1973,139,0
1974,144,5
1975,155,0
1976,160,0
1977,190,0
1978,177,0
1979,194,0
1980,191,0
1981,267,0
1982,240,0
1983,261,0
1984,251,0
1985,264,0
1986,245,0
1987,314,0
1988,281,0
1989,320,8
1990,349,0
1991,449,0
1992,453,0
1993,559,0
1994,510,0
1995,607,0
1996,767,0
1997,1183,0
1998,1346,0
1999,1604,5
2000,2093,0
2001,2288,0
2002,3059,0
2003,3487,0
2004,4474,17
2005,5162,6
2006,5079,9
2007,6047,8
2008,5983,7
2009,5695,0
2010,6327,7
2011,7329,0
2012,7831,6
2013,9163,10
2014,9599,9
2015,9694,9
2016,9171,8
2017,8168,7
2018,7645,8
2019,7355,14
