year,Boys,Girls
1880,0,176
1881,0,147
1882,0,201
1883,0,140
1884,0,165
1885,0,158
1886,0,181
1887,0,165
1888,0,187
1889,0,164
1890,0,156
1891,0,140
1892,0,178
1893,0,175
1894,0,174
1895,0,179
1896,0,164
1897,0,194
1898,0,195
1899,0,178
1900,0,181
1901,0,158
1902,0,210
1903,0,200
1904,0,178
1905,0,246
1906,0,207
1907,0,273
1908,0,280
1909,0,314
1910,0,350
1911,0,486
1912,6,928
1913,6,1097
1914,6,1486
1915,9,1850
1916,0,1877
1917,5,1892
1918,10,1843
1919,9,1693
1920,0,1772
1921,8,1869
1922,11,1721
1923,5,1605
1924,7,1637
1925,9,1481
1926,7,1336
1927,8,1445
1928,10,1336
1929,9,1357
1930,16,1257
1931,6,1333
1932,11,1389
1933,10,1321
1934,0,1424
1935,6,1650
1936,7,1862
1937,8,2133
1938,8,2726
1939,8,3176
1940,13,4422
1941,18,5808
1942,23,7501
1943,19,7931
1944,19,7793
1945,24,8638
1946,35,11836
1947,20,15327
1948,31,17060
1949,36,20486
1950,31,20512
1951,48,22477
1952,27,23049
1953,37,21813
1954,25,21880
1955,34,22134
1956,36,21195
1957,39,19714
1958,47,17947
1959,27,16496
1960,51,16256
1961,35,16057
1962,30,15623
1963,40,14990
1964,39,14966
1965,34,14649
1966,54,14745
1967,71,15093
1968,63,14762
1969,61,15096
1970,66,14773
1971,73,13108
1972,50,11044
1973,70,9959
1974,51,10116
1975,70,9738
1976,65,9729
1977,61,9639
1978,83,9860
1979,63,9903
1980,67,10063
1981,63,10299
1982,71,10631
1983,79,11561
1984,75,12093
1985,97,12210
1986,84,11877
1987,75,11549
1988,67,11604
1989,60,11739
1990,36,11940
1991,39,10526
1992,42,9306
1993,14,8368
1994,17,7478
1995,19,6557
1996,18,6007
1997,14,5412
1998,7,5013
1999,14,4543
2000,8,4136
2001,0,3737
2002,10,3349
2003,6,3141
2004,10,2848
2005,9,2743
2006,0,2550
2007,6,2371
2008,0,2090
2009,0,1917
2010,0,1820
2011,0,1577
2012,0,1567
2013,0,1452
2014,0,1448
2015,0,1495
2016,0,1375
2017,0,1332
2018,0,1242
2019,0,1084
