year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,8
1901,0,0
1902,0,5
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,7
1911,0,0
1912,0,10
1913,0,12
1914,0,14
1915,0,17
1916,0,17
1917,0,21
1918,0,14
1919,0,12
1920,0,19
1921,0,17
1922,0,22
1923,0,26
1924,0,29
1925,0,12
1926,0,12
1927,0,15
1928,0,23
1929,0,23
1930,0,14
1931,0,23
1932,0,20
1933,0,17
1934,0,13
1935,0,13
1936,0,12
1937,0,15
1938,0,12
1939,0,17
1940,0,6
1941,0,9
1942,0,11
1943,0,19
1944,0,13
1945,0,12
1946,0,15
1947,0,13
1948,0,11
1949,0,11
1950,0,15
1951,0,24
1952,0,22
1953,0,13
1954,0,17
1955,0,19
1956,0,15
1957,0,12
1958,0,16
1959,0,15
1960,0,12
1961,0,13
1962,0,10
1963,0,8
1964,0,11
1965,0,7
1966,0,11
1967,0,6
1968,0,17
1969,0,10
1970,0,11
1971,0,13
1972,0,10
1973,0,6
1974,0,13
1975,0,10
1976,0,11
1977,0,12
1978,0,8
1979,0,17
1980,0,12
1981,0,16
1982,0,13
1983,0,18
1984,0,16
1985,0,11
1986,0,22
1987,0,15
1988,0,23
1989,5,18
1990,6,16
1991,0,8
1992,0,16
1993,12,11
1994,22,9
1995,15,10
1996,18,12
1997,12,10
1998,13,8
1999,18,5
2000,15,5
2001,15,0
2002,13,8
2003,11,0
2004,9,7
2005,12,5
2006,15,0
2007,8,0
2008,11,9
2009,8,7
2010,5,11
2011,14,8
2012,12,0
2013,10,9
2014,8,0
2015,17,10
2016,9,12
2017,16,10
2018,17,7
2019,12,7
