year,F,M
1880,0,88
1881,0,75
1882,0,78
1883,0,90
1884,0,85
1885,0,83
1886,0,97
1887,0,67
1888,0,109
1889,0,69
1890,0,73
1891,0,63
1892,0,80
1893,0,71
1894,0,87
1895,0,57
1896,0,85
1897,0,79
1898,0,68
1899,0,68
1900,0,74
1901,0,72
1902,0,58
1903,0,77
1904,0,76
1905,0,80
1906,0,83
1907,0,79
1908,0,85
1909,0,94
1910,0,132
1911,0,137
1912,0,226
1913,6,238
1914,0,274
1915,0,326
1916,0,352
1917,0,358
1918,0,374
1919,0,363
1920,0,342
1921,5,394
1922,0,376
1923,0,328
1924,0,330
1925,0,337
1926,0,286
1927,0,283
1928,0,267
1929,0,267
1930,0,282
1931,0,232
1932,0,215
1933,5,196
1934,0,197
1935,0,200
1936,0,177
1937,0,195
1938,0,224
1939,0,206
1940,0,193
1941,0,192
1942,0,209
1943,0,249
1944,0,186
1945,0,179
1946,0,210
1947,5,230
1948,0,220
1949,0,199
1950,0,226
1951,0,195
1952,0,230
1953,0,204
1954,0,225
1955,0,223
1956,0,210
1957,0,209
1958,0,197
1959,0,202
1960,0,222
1961,0,226
1962,0,206
1963,0,213
1964,0,221
1965,5,190
1966,0,199
1967,0,224
1968,0,251
1969,0,243
1970,0,281
1971,6,337
1972,0,342
1973,6,346
1974,0,333
1975,0,342
1976,0,399
1977,0,367
1978,0,350
1979,0,483
1980,6,459
1981,0,465
1982,6,437
1983,0,464
1984,0,654
1985,0,565
1986,0,606
1987,8,578
1988,10,585
1989,5,576
1990,0,621
1991,8,619
1992,9,688
1993,7,668
1994,10,678
1995,5,646
1996,0,728
1997,0,781
1998,9,948
1999,0,1126
2000,0,1252
2001,5,1272
2002,0,1398
2003,0,1420
2004,0,1306
2005,0,1312
2006,5,1417
2007,0,1350
2008,6,1349
2009,0,1333
2010,0,1366
2011,0,1362
2012,10,1451
2013,0,1611
2014,0,1617
2015,8,1643
2016,0,1554
2017,0,1380
2018,0,1444
2019,6,1404
