year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,5
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,5
1892,0,0
1893,0,0
1894,0,0
1895,0,5
1896,0,11
1897,0,5
1898,0,6
1899,0,0
1900,0,5
1901,0,5
1902,0,0
1903,0,0
1904,0,10
1905,0,18
1906,0,12
1907,0,12
1908,0,18
1909,0,19
1910,0,24
1911,0,34
1912,0,83
1913,0,78
1914,0,118
1915,0,139
1916,0,150
1917,0,149
1918,0,151
1919,0,118
1920,0,121
1921,0,96
1922,0,80
1923,0,59
1924,0,72
1925,0,41
1926,0,50
1927,0,37
1928,0,40
1929,0,27
1930,0,26
1931,0,28
1932,0,22
1933,0,20
1934,0,18
1935,0,28
1936,0,23
1937,0,19
1938,0,26
1939,0,20
1940,0,18
1941,0,28
1942,0,23
1943,0,22
1944,0,19
1945,0,15
1946,0,25
1947,0,23
1948,0,12
1949,0,22
1950,0,20
1951,0,16
1952,0,21
1953,0,13
1954,0,20
1955,0,20
1956,0,16
1957,0,15
1958,0,11
1959,0,8
1960,0,7
1961,0,9
1962,0,13
1963,0,14
1964,0,14
1965,0,7
1966,0,7
1967,0,8
1968,0,13
1969,0,12
1970,0,17
1971,0,26
1972,0,19
1973,0,15
1974,0,13
1975,0,7
1976,0,8
1977,0,12
1978,0,9
1979,0,9
1980,0,13
1981,0,5
1982,0,0
1983,0,5
1984,0,0
1985,0,0
1986,0,6
1987,0,0
1988,0,0
1989,0,0
1990,0,9
1991,0,5
1992,0,0
1993,0,0
1994,0,0
1995,0,5
1996,0,0
1997,0,5
1998,0,5
1999,0,8
2000,0,6
2001,0,5
2002,0,0
2003,0,0
2004,0,7
2005,0,0
2006,0,0
2007,0,5
2008,0,5
2009,0,0
2010,0,7
2011,0,6
2012,0,0
2013,0,7
2014,0,8
2015,0,8
2016,0,10
2017,0,10
2018,0,10
2019,0,0
