year,F,M
1880,0,12
1881,0,10
1882,0,0
1883,0,7
1884,0,8
1885,0,12
1886,0,5
1887,0,15
1888,0,8
1889,0,0
1890,0,9
1891,0,7
1892,0,8
1893,0,8
1894,0,6
1895,0,13
1896,0,0
1897,0,0
1898,0,11
1899,0,0
1900,0,12
1901,0,12
1902,0,9
1903,0,12
1904,0,17
1905,0,6
1906,0,10
1907,0,9
1908,0,14
1909,0,22
1910,0,28
1911,0,16
1912,0,32
1913,0,43
1914,0,53
1915,0,61
1916,0,53
1917,0,49
1918,0,59
1919,0,82
1920,0,80
1921,0,94
1922,0,91
1923,0,105
1924,0,121
1925,5,104
1926,0,86
1927,0,114
1928,0,141
1929,5,114
1930,5,118
1931,0,102
1932,0,90
1933,0,90
1934,0,94
1935,0,86
1936,0,93
1937,0,82
1938,0,96
1939,0,84
1940,0,70
1941,0,91
1942,0,109
1943,0,100
1944,0,109
1945,0,132
1946,0,132
1947,0,108
1948,0,127
1949,0,133
1950,0,132
1951,0,146
1952,0,134
1953,0,122
1954,0,125
1955,0,115
1956,0,152
1957,0,124
1958,0,150
1959,0,129
1960,0,158
1961,0,147
1962,0,120
1963,0,148
1964,0,147
1965,0,148
1966,0,136
1967,0,145
1968,0,153
1969,0,159
1970,0,192
1971,0,193
1972,0,177
1973,0,188
1974,6,207
1975,0,206
1976,5,228
1977,0,236
1978,0,215
1979,0,241
1980,0,251
1981,0,281
1982,0,271
1983,5,237
1984,0,269
1985,0,266
1986,0,224
1987,0,256
1988,5,244
1989,9,322
1990,0,325
1991,0,364
1992,0,386
1993,0,375
1994,0,391
1995,0,427
1996,0,407
1997,0,499
1998,0,508
1999,0,600
2000,5,737
2001,0,802
2002,7,863
2003,0,928
2004,0,1088
2005,0,1204
2006,0,1552
2007,0,1968
2008,0,2339
2009,12,3125
2010,0,3012
2011,0,3070
2012,7,3049
2013,0,3030
2014,5,3424
2015,0,3218
2016,13,3716
2017,6,4198
2018,5,4663
2019,13,5027
