year,F,M
1880,0,0
1881,5,0
1882,0,0
1883,0,0
1884,6,0
1885,6,0
1886,6,0
1887,0,0
1888,7,0
1889,6,0
1890,7,0
1891,9,0
1892,8,0
1893,6,0
1894,0,0
1895,8,0
1896,8,0
1897,10,0
1898,8,0
1899,12,0
1900,7,0
1901,0,0
1902,9,0
1903,0,0
1904,7,0
1905,7,0
1906,11,0
1907,9,0
1908,5,0
1909,16,0
1910,14,0
1911,21,0
1912,32,0
1913,23,0
1914,38,0
1915,40,0
1916,43,0
1917,52,0
1918,50,0
1919,53,0
1920,58,0
1921,60,0
1922,64,0
1923,55,0
1924,59,0
1925,76,0
1926,58,0
1927,80,0
1928,74,0
1929,83,0
1930,97,0
1931,103,0
1932,131,0
1933,121,0
1934,141,0
1935,162,0
1936,184,0
1937,228,0
1938,214,0
1939,264,0
1940,320,0
1941,386,0
1942,405,0
1943,492,0
1944,513,0
1945,514,0
1946,680,0
1947,692,0
1948,607,0
1949,713,0
1950,659,0
1951,602,0
1952,559,0
1953,638,0
1954,627,0
1955,626,0
1956,712,0
1957,672,0
1958,623,0
1959,576,0
1960,561,0
1961,590,0
1962,614,0
1963,622,0
1964,661,0
1965,591,0
1966,592,0
1967,671,0
1968,660,0
1969,597,0
1970,558,0
1971,511,0
1972,405,0
1973,364,0
1974,310,0
1975,266,0
1976,252,0
1977,269,0
1978,257,0
1979,230,0
1980,182,0
1981,164,0
1982,153,0
1983,147,0
1984,124,0
1985,109,0
1986,99,0
1987,85,0
1988,92,0
1989,79,0
1990,56,0
1991,70,0
1992,55,0
1993,47,0
1994,32,0
1995,36,0
1996,50,0
1997,29,0
1998,41,0
1999,36,0
2000,32,0
2001,18,0
2002,20,0
2003,27,0
2004,15,0
2005,14,0
2006,14,0
2007,13,0
2008,13,0
2009,9,0
2010,13,0
2011,17,0
2012,15,0
2013,10,0
2014,13,0
2015,0,0
2016,8,0
2017,8,0
2018,15,0
2019,12,0
