year,F,M
1880,0,5
1881,0,6
1882,0,0
1883,0,0
1884,0,0
1885,0,7
1886,0,5
1887,0,0
1888,0,0
1889,0,6
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,5
1897,0,7
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,5
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,13
1909,0,7
1910,0,6
1911,0,8
1912,0,9
1913,0,6
1914,0,11
1915,0,15
1916,0,19
1917,0,19
1918,0,13
1919,0,17
1920,0,26
1921,0,18
1922,0,17
1923,0,17
1924,0,15
1925,0,18
1926,0,9
1927,0,15
1928,0,9
1929,0,11
1930,6,16
1931,0,7
1932,0,17
1933,0,15
1934,0,16
1935,0,10
1936,0,9
1937,0,16
1938,0,9
1939,0,10
1940,0,14
1941,5,7
1942,0,7
1943,0,14
1944,0,10
1945,0,15
1946,0,14
1947,0,18
1948,0,10
1949,0,16
1950,5,13
1951,0,12
1952,0,8
1953,5,10
1954,0,12
1955,0,8
1956,0,14
1957,0,15
1958,0,0
1959,0,6
1960,0,0
1961,0,11
1962,0,6
1963,0,7
1964,0,7
1965,5,0
1966,0,0
1967,0,8
1968,0,6
1969,0,7
1970,0,6
1971,0,7
1972,6,6
1973,0,9
1974,0,9
1975,5,0
1976,0,6
1977,0,0
1978,0,9
1979,5,5
1980,0,0
1981,0,5
1982,0,0
1983,0,9
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,11
1989,0,6
1990,0,6
1991,0,0
1992,5,7
1993,0,6
1994,0,6
1995,0,10
1996,0,0
1997,0,0
1998,0,6
1999,0,0
2000,0,8
2001,0,5
2002,10,0
2003,7,0
2004,0,0
2005,0,8
2006,0,5
2007,0,0
2008,7,5
2009,5,5
2010,8,6
2011,8,7
2012,8,0
2013,6,0
2014,11,5
2015,12,9
2016,5,0
2017,9,5
2018,6,8
2019,10,5
