year,Girls,Boys
1880,317,0
1881,366,0
1882,391,0
1883,425,0
1884,466,0
1885,514,0
1886,562,0
1887,519,0
1888,691,0
1889,664,5
1890,680,0
1891,617,0
1892,724,0
1893,706,0
1894,745,0
1895,829,5
1896,827,0
1897,757,0
1898,808,0
1899,705,0
1900,895,0
1901,676,0
1902,716,0
1903,683,5
1904,703,5
1905,750,0
1906,748,0
1907,771,0
1908,770,0
1909,749,0
1910,886,5
1911,806,0
1912,1032,7
1913,1112,0
1914,1296,7
1915,1458,6
1916,1529,5
1917,1404,0
1918,1453,5
1919,1412,0
1920,1285,8
1921,1249,6
1922,1263,8
1923,1180,0
1924,1120,8
1925,1050,6
1926,1030,11
1927,946,9
1928,895,5
1929,828,9
1930,821,0
1931,728,6
1932,680,6
1933,682,6
1934,650,6
1935,626,8
1936,556,7
1937,532,6
1938,529,5
1939,494,0
1940,525,6
1941,499,5
1942,457,0
1943,433,0
1944,413,0
1945,400,0
1946,382,0
1947,383,0
1948,324,0
1949,352,0
1950,314,0
1951,302,0
1952,299,0
1953,264,0
1954,253,0
1955,228,0
1956,240,0
1957,214,0
1958,180,0
1959,143,0
1960,153,0
1961,150,0
1962,122,0
1963,135,0
1964,106,0
1965,110,0
1966,91,0
1967,102,0
1968,82,0
1969,80,0
1970,89,0
1971,120,0
1972,104,0
1973,108,0
1974,149,0
1975,198,0
1976,219,0
1977,235,0
1978,259,0
1979,272,0
1980,276,0
1981,280,0
1982,276,0
1983,217,0
1984,217,0
1985,299,0
1986,329,0
1987,389,0
1988,404,5
1989,476,0
1990,541,0
1991,582,0
1992,610,0
1993,683,0
1994,853,0
1995,972,0
1996,1057,0
1997,1068,5
1998,1123,0
1999,1087,0
2000,1315,0
2001,1481,0
2002,1564,0
2003,1706,0
2004,1749,6
2005,1953,0
2006,2229,5
2007,3177,0
2008,3162,0
2009,2973,6
2010,2634,5
2011,2596,0
2012,2592,0
2013,4653,10
2014,4864,0
2015,4754,7
2016,4289,0
2017,3716,0
2018,3261,0
2019,3145,0
