year,F,M
1880,0,0
1881,0,0
1882,0,7
1883,0,0
1884,0,0
1885,0,0
1886,0,5
1887,0,0
1888,0,0
1889,0,8
1890,0,5
1891,0,6
1892,0,0
1893,0,9
1894,0,7
1895,0,6
1896,0,0
1897,0,8
1898,0,7
1899,0,6
1900,0,8
1901,0,8
1902,0,8
1903,0,0
1904,0,8
1905,0,5
1906,0,0
1907,0,5
1908,0,0
1909,0,8
1910,0,0
1911,0,0
1912,0,9
1913,0,13
1914,0,15
1915,0,15
1916,5,18
1917,0,15
1918,0,23
1919,0,18
1920,0,18
1921,0,16
1922,6,17
1923,8,29
1924,9,32
1925,0,22
1926,5,26
1927,12,20
1928,7,37
1929,0,24
1930,6,25
1931,10,16
1932,17,23
1933,6,15
1934,17,25
1935,18,27
1936,19,31
1937,31,30
1938,31,26
1939,39,25
1940,36,29
1941,35,28
1942,57,31
1943,66,34
1944,52,30
1945,74,36
1946,71,22
1947,74,33
1948,102,36
1949,181,36
1950,334,55
1951,407,40
1952,539,41
1953,571,31
1954,759,41
1955,788,20
1956,929,33
1957,1211,37
1958,1378,34
1959,1883,26
1960,2689,39
1961,2994,39
1962,3480,30
1963,3790,31
1964,4080,47
1965,3850,44
1966,3856,30
1967,3650,27
1968,3594,42
1969,3674,36
1970,3751,38
1971,3637,31
1972,3288,38
1973,2910,37
1974,2797,30
1975,2484,27
1976,1861,25
1977,1849,16
1978,1501,27
1979,1457,21
1980,1452,12
1981,1229,9
1982,1136,13
1983,1073,8
1984,949,9
1985,884,6
1986,744,7
1987,629,0
1988,537,7
1989,466,13
1990,413,8
1991,433,6
1992,349,0
1993,307,7
1994,281,6
1995,240,0
1996,217,7
1997,165,0
1998,168,0
1999,158,0
2000,147,0
2001,125,5
2002,123,0
2003,113,0
2004,100,0
2005,108,0
2006,89,0
2007,73,5
2008,69,0
2009,80,0
2010,57,0
2011,39,0
2012,52,0
2013,52,0
2014,50,0
2015,45,0
2016,36,0
2017,34,0
2018,29,0
2019,29,0
