year,Girls,Boys
1880,361,0
1881,367,0
1882,412,0
1883,436,0
1884,455,0
1885,477,0
1886,559,0
1887,485,0
1888,621,0
1889,607,0
1890,630,0
1891,566,0
1892,669,5
1893,644,0
1894,678,0
1895,674,7
1896,718,0
1897,626,6
1898,702,0
1899,622,0
1900,946,6
1901,650,0
1902,717,0
1903,680,6
1904,662,0
1905,739,0
1906,693,0
1907,756,0
1908,698,8
1909,770,6
1910,858,5
1911,822,0
1912,976,0
1913,965,0
1914,1165,0
1915,1270,8
1916,1313,0
1917,1329,5
1918,1388,6
1919,1476,5
1920,1395,6
1921,1321,5
1922,1302,11
1923,1333,11
1924,1275,8
1925,1311,8
1926,1152,9
1927,1112,0
1928,1051,12
1929,927,9
1930,922,5
1931,869,11
1932,803,5
1933,743,6
1934,755,0
1935,767,5
1936,732,10
1937,794,5
1938,792,7
1939,745,8
1940,737,7
1941,742,11
1942,835,0
1943,907,0
1944,930,0
1945,891,5
1946,1078,0
1947,1071,0
1948,1019,5
1949,998,0
1950,942,0
1951,886,0
1952,874,5
1953,884,0
1954,931,0
1955,904,0
1956,992,0
1957,1245,5
1958,1359,0
1959,1277,9
1960,1204,0
1961,1129,7
1962,1009,5
1963,977,0
1964,868,5
1965,599,0
1966,598,0
1967,530,0
1968,462,0
1969,432,0
1970,356,0
1971,388,0
1972,364,0
1973,315,0
1974,311,0
1975,287,0
1976,242,0
1977,237,0
1978,235,0
1979,241,0
1980,223,0
1981,241,0
1982,187,0
1983,162,0
1984,173,0
1985,164,0
1986,147,0
1987,154,0
1988,181,0
1989,158,0
1990,162,0
1991,158,0
1992,125,0
1993,111,0
1994,113,0
1995,99,0
1996,121,0
1997,94,0
1998,96,0
1999,75,0
2000,91,0
2001,88,0
2002,85,0
2003,69,0
2004,73,0
2005,74,0
2006,91,0
2007,83,0
2008,87,0
2009,87,0
2010,85,0
2011,85,0
2012,84,0
2013,69,0
2014,78,0
2015,95,0
2016,83,0
2017,99,0
2018,94,0
2019,72,0
