year,F,M
1880,6,6
1881,6,0
1882,5,7
1883,0,0
1884,6,5
1885,6,5
1886,6,0
1887,6,5
1888,11,8
1889,16,14
1890,12,9
1891,8,11
1892,8,12
1893,11,9
1894,10,7
1895,9,16
1896,16,12
1897,12,12
1898,17,14
1899,22,19
1900,22,32
1901,20,19
1902,17,21
1903,18,12
1904,28,34
1905,21,32
1906,16,32
1907,16,39
1908,38,30
1909,27,40
1910,30,48
1911,30,63
1912,39,65
1913,47,86
1914,57,133
1915,60,159
1916,56,154
1917,100,171
1918,113,264
1919,115,229
1920,114,268
1921,81,270
1922,122,252
1923,121,252
1924,121,275
1925,122,285
1926,130,281
1927,120,332
1928,141,331
1929,100,308
1930,131,347
1931,117,349
1932,135,347
1933,134,299
1934,134,339
1935,125,333
1936,143,318
1937,140,303
1938,132,348
1939,125,348
1940,134,342
1941,151,355
1942,180,420
1943,186,404
1944,156,434
1945,126,415
1946,151,410
1947,144,492
1948,114,478
1949,114,431
1950,98,396
1951,98,399
1952,96,355
1953,81,361
1954,81,358
1955,61,344
1956,77,324
1957,79,298
1958,67,307
1959,59,281
1960,63,290
1961,58,268
1962,57,244
1963,43,244
1964,51,208
1965,45,200
1966,45,195
1967,33,168
1968,28,145
1969,24,155
1970,37,155
1971,34,154
1972,41,152
1973,30,119
1974,30,129
1975,29,100
1976,40,83
1977,34,86
1978,26,93
1979,14,101
1980,17,91
1981,16,101
1982,37,75
1983,39,80
1984,24,67
1985,31,62
1986,44,71
1987,32,52
1988,42,57
1989,23,68
1990,28,51
1991,26,73
1992,15,62
1993,21,55
1994,17,52
1995,12,33
1996,14,50
1997,17,40
1998,22,35
1999,17,47
2000,23,33
2001,22,24
2002,16,27
2003,17,29
2004,26,28
2005,26,27
2006,24,32
2007,33,30
2008,33,39
2009,28,37
2010,27,42
2011,35,27
2012,41,37
2013,21,36
2014,28,23
2015,35,25
2016,30,25
2017,30,26
2018,42,14
2019,34,21
