year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,5
1903,0,0
1904,0,0
1905,0,6
1906,0,0
1907,0,9
1908,0,8
1909,0,5
1910,0,9
1911,0,0
1912,0,9
1913,0,12
1914,0,10
1915,0,17
1916,0,14
1917,5,13
1918,0,17
1919,0,23
1920,0,23
1921,0,32
1922,8,25
1923,0,23
1924,0,20
1925,0,16
1926,5,20
1927,0,21
1928,6,21
1929,0,17
1930,0,14
1931,0,18
1932,6,14
1933,0,7
1934,0,12
1935,0,14
1936,0,8
1937,0,0
1938,0,8
1939,0,9
1940,0,11
1941,0,8
1942,5,13
1943,5,6
1944,0,6
1945,6,7
1946,0,8
1947,6,6
1948,0,7
1949,5,0
1950,0,8
1951,0,5
1952,0,0
1953,0,0
1954,0,0
1955,5,7
1956,0,0
1957,0,0
1958,0,0
1959,0,0
1960,0,5
1961,0,0
1962,0,0
1963,5,6
1964,0,5
1965,7,0
1966,5,0
1967,6,0
1968,0,0
1969,0,0
1970,0,0
1971,0,0
1972,0,6
1973,0,0
1974,0,0
1975,6,0
1976,5,0
1977,8,0
1978,0,5
1979,0,0
1980,0,0
1981,0,6
1982,11,0
1983,6,0
1984,6,5
1985,6,0
1986,7,0
1987,0,6
1988,6,0
1989,0,0
1990,5,0
1991,0,0
1992,0,0
1993,0,0
1994,6,0
1995,0,0
1996,5,0
1997,0,0
1998,0,5
1999,5,0
2000,0,0
2001,0,0
2002,0,6
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,5,0
2008,0,5
2009,0,0
2010,5,0
2011,0,0
2012,0,0
2013,0,0
2014,0,0
2015,0,0
2016,0,0
2017,0,0
2018,0,0
2019,0,0
