year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,5,0
1899,7,0
1900,5,0
1901,9,0
1902,5,0
1903,9,0
1904,6,0
1905,0,0
1906,0,0
1907,7,0
1908,6,0
1909,6,0
1910,6,0
1911,5,0
1912,16,0
1913,17,0
1914,16,0
1915,29,0
1916,29,0
1917,31,0
1918,33,0
1919,52,0
1920,44,0
1921,37,0
1922,49,0
1923,48,0
1924,56,0
1925,53,0
1926,46,0
1927,51,0
1928,56,0
1929,54,0
1930,43,0
1931,38,0
1932,21,0
1933,22,0
1934,25,0
1935,18,0
1936,15,0
1937,17,0
1938,17,0
1939,16,0
1940,15,0
1941,11,0
1942,11,0
1943,17,0
1944,19,0
1945,13,0
1946,13,0
1947,18,0
1948,18,0
1949,22,0
1950,31,0
1951,15,0
1952,24,0
1953,19,0
1954,22,0
1955,29,0
1956,26,0
1957,20,0
1958,30,0
1959,17,0
1960,18,0
1961,27,0
1962,24,0
1963,25,0
1964,21,0
1965,16,0
1966,22,0
1967,18,0
1968,21,0
1969,30,0
1970,21,0
1971,38,0
1972,20,0
1973,28,0
1974,37,0
1975,40,0
1976,42,0
1977,46,0
1978,40,0
1979,37,0
1980,43,0
1981,35,0
1982,47,0
1983,39,0
1984,35,0
1985,37,0
1986,34,0
1987,38,0
1988,31,0
1989,44,0
1990,55,5
1991,77,0
1992,60,0
1993,63,0
1994,65,0
1995,63,0
1996,72,0
1997,66,0
1998,53,0
1999,53,0
2000,59,0
2001,72,0
2002,69,0
2003,73,0
2004,71,0
2005,73,0
2006,81,0
2007,70,0
2008,70,0
2009,64,0
2010,44,0
2011,38,0
2012,41,0
2013,39,0
2014,34,0
2015,29,0
2016,27,0
2017,16,0
2018,33,0
2019,25,0
