year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,7,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,5,0
1904,7,0
1905,5,0
1906,0,0
1907,10,0
1908,6,0
1909,9,0
1910,6,0
1911,7,0
1912,8,0
1913,14,0
1914,21,0
1915,13,0
1916,12,0
1917,19,0
1918,14,0
1919,15,0
1920,16,0
1921,14,0
1922,17,0
1923,12,0
1924,18,0
1925,14,0
1926,9,0
1927,16,0
1928,23,0
1929,14,0
1930,10,0
1931,22,0
1932,16,0
1933,18,0
1934,22,0
1935,11,0
1936,12,0
1937,20,0
1938,20,0
1939,23,0
1940,26,0
1941,24,0
1942,36,0
1943,43,0
1944,55,0
1945,48,0
1946,77,0
1947,80,0
1948,63,0
1949,67,0
1950,75,0
1951,57,0
1952,58,0
1953,79,0
1954,85,0
1955,84,0
1956,91,0
1957,119,0
1958,149,0
1959,132,0
1960,151,0
1961,122,0
1962,143,0
1963,140,0
1964,106,0
1965,119,0
1966,110,0
1967,133,0
1968,142,0
1969,157,0
1970,135,0
1971,140,0
1972,176,0
1973,185,0
1974,167,0
1975,154,0
1976,162,0
1977,170,0
1978,159,0
1979,143,0
1980,152,0
1981,160,0
1982,170,0
1983,150,0
1984,161,0
1985,150,0
1986,149,0
1987,134,0
1988,150,0
1989,124,0
1990,128,0
1991,145,0
1992,150,0
1993,114,0
1994,124,0
1995,147,0
1996,149,0
1997,135,0
1998,121,0
1999,112,0
2000,92,0
2001,110,0
2002,109,0
2003,93,0
2004,100,0
2005,101,0
2006,88,0
2007,94,0
2008,96,0
2009,70,0
2010,79,0
2011,79,0
2012,83,0
2013,72,0
2014,64,0
2015,62,0
2016,60,0
2017,65,0
2018,52,0
2019,47,0
