year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,6,0
1893,0,8
1894,0,5
1895,0,7
1896,0,5
1897,0,0
1898,5,5
1899,0,9
1900,0,9
1901,0,0
1902,0,0
1903,0,0
1904,0,8
1905,0,6
1906,0,9
1907,0,6
1908,0,6
1909,5,9
1910,0,10
1911,0,9
1912,5,7
1913,0,12
1914,5,10
1915,8,29
1916,0,20
1917,6,15
1918,8,16
1919,0,26
1920,11,21
1921,7,22
1922,8,35
1923,7,16
1924,6,16
1925,6,16
1926,10,15
1927,13,24
1928,14,25
1929,13,12
1930,15,19
1931,33,11
1932,25,18
1933,28,11
1934,33,22
1935,43,15
1936,44,22
1937,47,23
1938,36,16
1939,59,15
1940,63,19
1941,53,19
1942,99,21
1943,111,22
1944,132,24
1945,171,28
1946,196,26
1947,219,30
1948,413,18
1949,1017,29
1950,1671,32
1951,1845,46
1952,1886,35
1953,1938,40
1954,2177,29
1955,1736,26
1956,1681,25
1957,1721,27
1958,1721,28
1959,1849,19
1960,2139,15
1961,2143,41
1962,2475,25
1963,2734,16
1964,2821,24
1965,2528,19
1966,2547,25
1967,2509,19
1968,2483,20
1969,2479,28
1970,2352,29
1971,2273,29
1972,2384,31
1973,2258,35
1974,1997,20
1975,1547,24
1976,1275,20
1977,1104,15
1978,1029,18
1979,1065,16
1980,1131,16
1981,912,10
1982,848,11
1983,777,6
1984,706,7
1985,570,9
1986,563,8
1987,502,5
1988,426,6
1989,380,6
1990,298,6
1991,257,5
1992,266,0
1993,223,0
1994,162,0
1995,155,10
1996,112,0
1997,105,0
1998,94,10
1999,85,0
2000,69,0
2001,60,5
2002,39,0
2003,42,0
2004,42,0
2005,38,0
2006,40,0
2007,35,0
2008,36,0
2009,30,0
2010,28,0
2011,26,0
2012,17,0
2013,16,0
2014,21,0
2015,13,0
2016,17,0
2017,11,0
2018,12,0
2019,12,0
