year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,5
1896,0,0
1897,0,0
1898,0,6
1899,0,8
1900,0,0
1901,0,0
1902,0,0
1903,0,5
1904,0,0
1905,0,0
1906,0,5
1907,0,5
1908,0,6
1909,0,0
1910,0,13
1911,0,9
1912,0,20
1913,0,27
1914,0,32
1915,0,39
1916,0,35
1917,0,45
1918,0,37
1919,0,28
1920,0,26
1921,0,33
1922,0,24
1923,0,20
1924,0,12
1925,0,25
1926,0,21
1927,0,22
1928,0,18
1929,0,15
1930,0,18
1931,0,11
1932,0,25
1933,0,31
1934,0,17
1935,0,26
1936,0,23
1937,0,31
1938,0,45
1939,0,58
1940,0,67
1941,0,88
1942,0,139
1943,0,143
1944,0,137
1945,0,154
1946,0,208
1947,0,313
1948,0,309
1949,0,373
1950,0,412
1951,0,444
1952,0,455
1953,0,470
1954,0,524
1955,0,491
1956,5,475
1957,0,462
1958,0,381
1959,0,382
1960,0,417
1961,6,434
1962,6,524
1963,5,437
1964,5,442
1965,6,403
1966,5,396
1967,10,392
1968,7,384
1969,10,437
1970,11,411
1971,10,357
1972,18,353
1973,13,313
1974,14,312
1975,5,283
1976,0,284
1977,0,276
1978,5,294
1979,0,291
1980,0,303
1981,11,303
1982,5,344
1983,5,360
1984,8,402
1985,9,459
1986,8,476
1987,9,566
1988,9,531
1989,0,579
1990,5,570
1991,6,517
1992,5,508
1993,0,425
1994,0,479
1995,8,466
1996,0,371
1997,0,401
1998,0,310
1999,0,294
2000,0,242
2001,0,238
2002,0,228
2003,0,215
2004,0,205
2005,0,198
2006,0,193
2007,0,192
2008,0,161
2009,0,164
2010,0,161
2011,0,165
2012,0,141
2013,0,161
2014,0,160
2015,0,166
2016,0,175
2017,0,142
2018,0,143
2019,0,147
