year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,6,0
1911,0,0
1912,0,0
1913,8,0
1914,5,0
1915,0,0
1916,10,0
1917,6,0
1918,8,0
1919,7,0
1920,5,0
1921,8,0
1922,10,0
1923,13,0
1924,8,0
1925,0,0
1926,6,0
1927,11,0
1928,8,0
1929,11,0
1930,13,0
1931,11,0
1932,10,0
1933,18,0
1934,16,0
1935,12,0
1936,11,0
1937,18,0
1938,22,0
1939,12,0
1940,13,0
1941,19,0
1942,17,0
1943,25,0
1944,15,0
1945,19,0
1946,28,0
1947,25,0
1948,24,0
1949,33,0
1950,33,0
1951,39,0
1952,51,0
1953,42,0
1954,61,0
1955,78,0
1956,91,0
1957,114,0
1958,68,0
1959,69,0
1960,73,0
1961,63,0
1962,76,0
1963,89,0
1964,97,0
1965,166,0
1966,163,0
1967,104,0
1968,95,0
1969,93,0
1970,82,0
1971,67,0
1972,75,0
1973,59,0
1974,75,0
1975,84,0
1976,79,0
1977,84,0
1978,90,0
1979,89,0
1980,135,0
1981,120,0
1982,124,0
1983,116,0
1984,94,0
1985,68,0
1986,71,0
1987,55,0
1988,76,0
1989,72,0
1990,74,0
1991,55,0
1992,55,0
1993,38,0
1994,54,0
1995,48,0
1996,42,0
1997,37,0
1998,53,0
1999,37,0
2000,32,0
2001,36,0
2002,28,0
2003,34,0
2004,32,0
2005,41,0
2006,41,0
2007,25,0
2008,33,0
2009,39,0
2010,36,0
2011,28,0
2012,19,0
2013,18,0
2014,20,0
2015,19,0
2016,16,0
2017,21,0
2018,15,0
2019,23,0
