year,Girls,Boys
1880,16,142
1881,16,129
1882,9,146
1883,9,165
1884,11,142
1885,10,170
1886,10,155
1887,8,144
1888,10,168
1889,15,144
1890,15,176
1891,22,113
1892,17,174
1893,17,163
1894,11,168
1895,18,178
1896,18,176
1897,22,149
1898,18,171
1899,12,144
1900,23,218
1901,17,134
1902,28,175
1903,19,162
1904,21,201
1905,17,196
1906,16,209
1907,20,200
1908,24,253
1909,12,233
1910,14,353
1911,24,433
1912,26,1003
1913,43,1073
1914,39,1337
1915,63,1615
1916,54,1659
1917,55,1727
1918,60,1879
1919,60,1715
1920,54,1610
1921,61,1588
1922,51,1618
1923,62,1543
1924,58,1502
1925,44,1345
1926,69,1352
1927,54,1379
1928,60,1206
1929,55,1058
1930,48,1076
1931,48,938
1932,57,960
1933,77,948
1934,78,932
1935,93,973
1936,81,951
1937,63,905
1938,89,875
1939,63,861
1940,74,928
1941,83,891
1942,116,1000
1943,137,1016
1944,85,901
1945,89,829
1946,90,1010
1947,116,1098
1948,73,991
1949,88,946
1950,78,1077
1951,97,1027
1952,109,1019
1953,89,1013
1954,94,1024
1955,92,1023
1956,81,957
1957,86,841
1958,94,826
1959,72,825
1960,92,849
1961,57,842
1962,59,780
1963,65,672
1964,57,731
1965,53,639
1966,66,614
1967,54,592
1968,37,573
1969,32,547
1970,40,512
1971,29,445
1972,34,460
1973,25,382
1974,29,366
1975,41,347
1976,23,344
1977,40,345
1978,36,297
1979,31,322
1980,30,353
1981,41,335
1982,49,333
1983,50,330
1984,64,311
1985,83,351
1986,75,311
1987,95,322
1988,123,342
1989,170,345
1990,207,367
1991,325,383
1992,366,386
1993,420,401
1994,568,394
1995,883,412
1996,828,375
1997,1009,383
1998,1140,374
1999,1218,353
2000,1221,333
2001,1053,315
2002,939,274
2003,951,285
2004,836,267
2005,834,222
2006,745,255
2007,668,254
2008,583,270
2009,571,254
2010,432,259
2011,412,231
2012,323,226
2013,282,210
2014,295,167
2015,269,180
2016,259,196
2017,225,177
2018,215,167
2019,176,175
