year,F,M
1880,12,0
1881,13,0
1882,0,0
1883,14,0
1884,19,0
1885,6,0
1886,12,0
1887,8,0
1888,10,0
1889,18,0
1890,17,0
1891,17,0
1892,12,0
1893,16,0
1894,11,0
1895,14,0
1896,11,0
1897,14,0
1898,11,0
1899,12,0
1900,14,0
1901,8,0
1902,10,0
1903,11,0
1904,8,0
1905,11,0
1906,7,0
1907,14,0
1908,11,0
1909,12,0
1910,5,0
1911,14,0
1912,16,0
1913,16,0
1914,8,0
1915,14,0
1916,9,0
1917,23,0
1918,17,0
1919,18,0
1920,13,0
1921,14,0
1922,14,0
1923,16,0
1924,13,0
1925,11,0
1926,13,0
1927,16,0
1928,18,0
1929,0,0
1930,8,0
1931,9,0
1932,9,0
1933,11,0
1934,7,0
1935,10,0
1936,13,0
1937,7,0
1938,11,0
1939,5,0
1940,11,0
1941,9,0
1942,7,0
1943,12,0
1944,6,0
1945,11,0
1946,11,0
1947,19,0
1948,14,0
1949,16,0
1950,9,0
1951,7,0
1952,10,0
1953,8,0
1954,8,0
1955,8,0
1956,6,0
1957,7,0
1958,12,0
1959,10,0
1960,10,0
1961,10,0
1962,9,0
1963,8,0
1964,11,0
1965,7,0
1966,9,0
1967,11,0
1968,12,0
1969,16,0
1970,7,0
1971,19,0
1972,15,0
1973,8,0
1974,13,0
1975,13,0
1976,8,0
1977,12,0
1978,9,5
1979,19,10
1980,11,5
1981,10,0
1982,15,16
1983,9,9
1984,11,6
1985,12,16
1986,12,8
1987,15,9
1988,10,13
1989,19,11
1990,17,14
1991,16,11
1992,15,17
1993,14,11
1994,14,18
1995,15,17
1996,11,25
1997,12,16
1998,13,14
1999,12,14
2000,13,18
2001,5,11
2002,12,8
2003,12,12
2004,12,15
2005,10,10
2006,13,12
2007,12,9
2008,12,6
2009,15,10
2010,18,13
2011,11,9
2012,13,0
2013,17,15
2014,8,7
2015,11,7
2016,20,10
2017,11,9
2018,14,10
2019,10,13
