year,F,M
1880,0,17
1881,0,15
1882,0,22
1883,0,13
1884,0,20
1885,0,21
1886,0,20
1887,0,15
1888,0,20
1889,0,14
1890,0,20
1891,0,18
1892,0,21
1893,0,20
1894,0,13
1895,0,16
1896,0,17
1897,0,17
1898,0,26
1899,0,18
1900,0,42
1901,0,24
1902,0,32
1903,0,25
1904,0,25
1905,0,25
1906,0,34
1907,0,36
1908,0,40
1909,0,55
1910,0,66
1911,0,74
1912,0,151
1913,0,177
1914,0,253
1915,0,298
1916,0,367
1917,0,385
1918,0,378
1919,0,381
1920,0,418
1921,0,430
1922,0,395
1923,0,347
1924,0,321
1925,0,398
1926,0,348
1927,0,337
1928,0,350
1929,0,297
1930,0,312
1931,0,293
1932,0,325
1933,0,296
1934,0,322
1935,0,409
1936,0,442
1937,0,535
1938,0,772
1939,0,1130
1940,0,1569
1941,8,2466
1942,11,3505
1943,14,4269
1944,10,5111
1945,12,5974
1946,22,8878
1947,19,13531
1948,20,15981
1949,31,19922
1950,40,23252
1951,39,28366
1952,49,32033
1953,62,33723
1954,54,36639
1955,44,37825
1956,79,38393
1957,68,36823
1958,79,32951
1959,96,33573
1960,95,33887
1961,75,32245
1962,84,30684
1963,75,29338
1964,95,29715
1965,91,27984
1966,99,27708
1967,107,27035
1968,112,25496
1969,123,26548
1970,127,26813
1971,127,23679
1972,105,19858
1973,91,17190
1974,89,17675
1975,106,17064
1976,92,16658
1977,107,16492
1978,110,16403
1979,137,16332
1980,110,15916
1981,96,16489
1982,117,17145
1983,132,18313
1984,127,18217
1985,145,18726
1986,125,18099
1987,114,17767
1988,123,17862
1989,80,18922
1990,69,18754
1991,45,16858
1992,52,15041
1993,45,13470
1994,39,12087
1995,20,10660
1996,26,9650
1997,23,8766
1998,18,8114
1999,20,7689
2000,17,7361
2001,14,6586
2002,15,6219
2003,8,5857
2004,25,5354
2005,9,5077
2006,9,4818
2007,9,4552
2008,10,4227
2009,9,3825
2010,0,3432
2011,0,3207
2012,0,3238
2013,5,2884
2014,0,2800
2015,0,2704
2016,5,2395
2017,0,2161
2018,0,2033
2019,0,1962
