year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,5
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,5
1894,0,6
1895,0,0
1896,0,0
1897,0,0
1898,0,6
1899,0,0
1900,0,9
1901,0,7
1902,0,11
1903,0,9
1904,0,11
1905,0,7
1906,0,16
1907,0,21
1908,0,17
1909,0,19
1910,0,24
1911,0,23
1912,0,31
1913,0,55
1914,0,72
1915,0,102
1916,0,133
1917,0,124
1918,0,133
1919,0,178
1920,0,202
1921,0,218
1922,0,232
1923,0,255
1924,0,283
1925,0,295
1926,0,268
1927,0,282
1928,0,296
1929,0,296
1930,7,295
1931,0,263
1932,0,227
1933,0,194
1934,0,180
1935,0,167
1936,0,190
1937,0,142
1938,0,183
1939,0,189
1940,0,208
1941,0,212
1942,0,234
1943,0,205
1944,0,241
1945,0,258
1946,0,277
1947,0,273
1948,0,285
1949,0,321
1950,0,336
1951,0,332
1952,0,326
1953,0,330
1954,0,308
1955,0,323
1956,0,312
1957,0,327
1958,0,314
1959,0,326
1960,0,336
1961,0,344
1962,5,287
1963,0,318
1964,0,303
1965,0,317
1966,0,295
1967,0,315
1968,0,334
1969,0,369
1970,0,407
1971,0,441
1972,5,451
1973,0,426
1974,6,518
1975,5,561
1976,6,560
1977,8,601
1978,7,572
1979,7,629
1980,8,650
1981,6,674
1982,0,697
1983,9,618
1984,6,632
1985,7,618
1986,8,642
1987,13,655
1988,6,663
1989,9,802
1990,10,867
1991,9,885
1992,7,921
1993,6,905
1994,10,896
1995,8,863
1996,0,871
1997,0,815
1998,0,814
1999,0,769
2000,5,852
2001,0,847
2002,0,799
2003,0,853
2004,0,830
2005,0,861
2006,0,766
2007,0,718
2008,0,660
2009,0,682
2010,0,582
2011,0,477
2012,0,472
2013,0,437
2014,0,449
2015,0,422
2016,0,457
2017,0,376
2018,0,394
2019,0,411
