year,F,M
1880,0,0
1881,0,0
1882,6,0
1883,0,0
1884,5,0
1885,0,0
1886,6,0
1887,0,0
1888,7,0
1889,0,0
1890,6,0
1891,8,0
1892,5,0
1893,0,0
1894,7,0
1895,5,0
1896,6,0
1897,5,0
1898,6,0
1899,6,0
1900,8,0
1901,6,0
1902,0,0
1903,5,0
1904,0,0
1905,5,0
1906,8,0
1907,9,0
1908,5,0
1909,0,0
1910,10,0
1911,7,0
1912,9,0
1913,7,0
1914,0,0
1915,8,0
1916,8,0
1917,11,0
1918,7,0
1919,12,0
1920,9,0
1921,8,0
1922,8,0
1923,10,0
1924,8,0
1925,10,0
1926,10,0
1927,6,0
1928,6,0
1929,8,0
1930,0,0
1931,8,0
1932,0,0
1933,6,0
1934,7,0
1935,0,0
1936,0,0
1937,0,0
1938,13,0
1939,0,0
1940,0,0
1941,0,0
1942,0,0
1943,0,0
1944,0,0
1945,7,0
1946,0,0
1947,11,0
1948,14,0
1949,8,0
1950,7,0
1951,10,0
1952,16,0
1953,7,0
1954,15,0
1955,7,0
1956,6,0
1957,9,0
1958,22,0
1959,15,0
1960,27,0
1961,35,0
1962,35,0
1963,25,0
1964,33,0
1965,33,0
1966,27,0
1967,46,0
1968,49,0
1969,47,0
1970,39,0
1971,98,0
1972,81,0
1973,97,0
1974,103,0
1975,90,0
1976,161,0
1977,386,0
1978,202,0
1979,169,0
1980,186,0
1981,186,0
1982,192,0
1983,168,0
1984,162,0
1985,156,0
1986,160,0
1987,151,0
1988,180,0
1989,194,0
1990,178,0
1991,198,0
1992,205,0
1993,252,0
1994,262,0
1995,233,0
1996,142,0
1997,131,0
1998,117,0
1999,109,0
2000,98,0
2001,93,0
2002,88,0
2003,82,0
2004,69,0
2005,61,0
2006,79,0
2007,59,0
2008,61,0
2009,61,0
2010,42,0
2011,63,0
2012,58,0
2013,61,0
2014,56,0
2015,40,0
2016,35,0
2017,37,0
2018,36,0
2019,40,0
