year,Girls,Boys
1880,0,457
1881,0,481
1882,0,555
1883,0,476
1884,0,533
1885,0,492
1886,0,519
1887,0,463
1888,5,607
1889,6,486
1890,7,489
1891,0,418
1892,0,551
1893,7,481
1894,8,507
1895,5,487
1896,0,518
1897,5,478
1898,0,543
1899,0,469
1900,11,821
1901,7,479
1902,7,559
1903,0,552
1904,5,603
1905,8,620
1906,6,552
1907,8,631
1908,5,644
1909,8,700
1910,13,888
1911,6,928
1912,13,1325
1913,23,1527
1914,18,1880
1915,27,2339
1916,23,2313
1917,14,2455
1918,23,2505
1919,36,2384
1920,23,2283
1921,26,2366
1922,28,2350
1923,24,2204
1924,30,2123
1925,25,2093
1926,22,2032
1927,23,1904
1928,32,1759
1929,30,1729
1930,17,1669
1931,20,1458
1932,18,1454
1933,18,1351
1934,7,1322
1935,10,1364
1936,19,1236
1937,13,1214
1938,15,1161
1939,9,1121
1940,10,1146
1941,12,1191
1942,17,1280
1943,15,1323
1944,10,1212
1945,7,1137
1946,8,1302
1947,8,1416
1948,10,1239
1949,8,1104
1950,10,955
1951,15,1034
1952,10,941
1953,12,880
1954,14,872
1955,11,876
1956,11,950
1957,10,1073
1958,13,1178
1959,13,1296
1960,17,1210
1961,16,1193
1962,23,1070
1963,9,1017
1964,9,956
1965,16,774
1966,14,678
1967,11,608
1968,8,566
1969,8,584
1970,13,599
1971,10,541
1972,6,496
1973,6,477
1974,6,438
1975,9,420
1976,0,398
1977,5,356
1978,7,416
1979,7,375
1980,12,367
1981,0,383
1982,7,375
1983,11,359
1984,6,364
1985,11,348
1986,8,380
1987,6,481
1988,6,479
1989,5,504
1990,5,585
1991,7,590
1992,0,575
1993,12,561
1994,0,554
1995,0,569
1996,8,527
1997,5,484
1998,0,492
1999,0,497
2000,6,515
2001,10,554
2002,0,559
2003,0,577
2004,7,593
2005,12,557
2006,16,586
2007,9,612
2008,21,607
2009,15,580
2010,12,550
2011,14,545
2012,5,510
2013,14,477
2014,13,520
2015,12,522
2016,17,476
2017,12,525
2018,13,453
2019,14,440
