year,Boys,Girls
1880,80,0
1881,79,0
1882,95,0
1883,73,0
1884,95,0
1885,107,0
1886,104,0
1887,112,0
1888,142,0
1889,123,0
1890,154,0
1891,115,0
1892,160,0
1893,134,0
1894,168,0
1895,162,0
1896,185,0
1897,206,0
1898,199,0
1899,185,0
1900,287,0
1901,214,0
1902,266,0
1903,288,0
1904,278,0
1905,303,0
1906,358,0
1907,387,0
1908,443,0
1909,470,0
1910,553,0
1911,535,0
1912,821,0
1913,879,9
1914,1065,0
1915,1121,6
1916,1221,5
1917,1029,9
1918,1086,8
1919,991,0
1920,958,7
1921,891,0
1922,972,0
1923,999,5
1924,1145,8
1925,1310,7
1926,1466,10
1927,1630,10
1928,1891,6
1929,2212,8
1930,2542,14
1931,2557,13
1932,2917,12
1933,3146,18
1934,3726,13
1935,3709,15
1936,3634,20
1937,3926,26
1938,4277,12
1939,4244,15
1940,3804,20
1941,3964,21
1942,4655,23
1943,4658,25
1944,4389,14
1945,3981,0
1946,4843,14
1947,5266,14
1948,5009,10
1949,4772,10
1950,4870,6
1951,5139,11
1952,5037,10
1953,5183,11
1954,5080,5
1955,4688,10
1956,4343,10
1957,3995,12
1958,4303,15
1959,4066,9
1960,3754,12
1961,3463,6
1962,3173,10
1963,2744,11
1964,2708,10
1965,2319,8
1966,1834,5
1967,1639,0
1968,1403,9
1969,1309,7
1970,1248,9
1971,1061,0
1972,909,0
1973,951,0
1974,957,7
1975,949,7
1976,899,7
1977,790,0
1978,778,0
1979,734,0
1980,739,6
1981,713,5
1982,633,0
1983,660,0
1984,615,0
1985,567,0
1986,591,0
1987,528,5
1988,543,0
1989,536,0
1990,549,6
1991,530,6
1992,497,5
1993,445,0
1994,397,0
1995,390,0
1996,365,0
1997,337,0
1998,328,0
1999,327,0
2000,331,0
2001,300,0
2002,262,0
2003,226,0
2004,265,0
2005,244,0
2006,243,0
2007,253,0
2008,227,0
2009,227,0
2010,214,0
2011,211,0
2012,208,0
2013,218,0
2014,209,0
2015,222,0
2016,211,0
2017,244,0
2018,195,0
2019,159,0
