year,F,M
1880,0,0
1881,0,0
1882,6,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,5,0
1888,7,0
1889,0,0
1890,0,0
1891,0,0
1892,6,0
1893,6,0
1894,5,0
1895,0,0
1896,16,0
1897,8,0
1898,13,0
1899,8,0
1900,11,0
1901,7,0
1902,0,0
1903,7,0
1904,5,0
1905,8,0
1906,10,0
1907,5,0
1908,7,0
1909,0,0
1910,9,0
1911,0,0
1912,13,0
1913,12,5
1914,8,5
1915,24,7
1916,16,0
1917,13,6
1918,6,8
1919,15,6
1920,12,10
1921,9,0
1922,17,0
1923,0,0
1924,11,0
1925,13,7
1926,5,0
1927,14,5
1928,12,0
1929,12,0
1930,9,0
1931,5,0
1932,6,0
1933,7,0
1934,9,0
1935,5,0
1936,9,0
1937,11,0
1938,0,0
1939,5,0
1940,6,0
1941,8,0
1942,7,0
1943,10,0
1944,6,7
1945,6,0
1946,5,0
1947,8,0
1948,8,0
1949,8,0
1950,6,5
1951,0,6
1952,0,0
1953,5,0
1954,7,0
1955,6,0
1956,0,0
1957,5,0
1958,6,0
1959,6,0
1960,7,0
1961,6,0
1962,0,0
1963,0,0
1964,0,0
1965,0,0
1966,0,0
1967,0,0
1968,0,0
1969,7,0
1970,5,0
1971,0,0
1972,0,0
1973,6,0
1974,0,0
1975,6,0
1976,9,0
1977,6,0
1978,8,0
1979,9,0
1980,13,0
1981,9,0
1982,9,5
1983,7,0
1984,5,0
1985,5,0
1986,8,0
1987,10,0
1988,6,0
1989,7,0
1990,12,0
1991,9,0
1992,13,0
1993,10,0
1994,19,0
1995,23,0
1996,24,0
1997,32,0
1998,36,0
1999,43,0
2000,34,0
2001,46,0
2002,30,0
2003,26,0
2004,33,0
2005,38,0
2006,47,0
2007,41,0
2008,39,0
2009,31,0
2010,34,0
2011,27,0
2012,57,0
2013,49,0
2014,56,0
2015,72,0
2016,86,0
2017,74,0
2018,72,0
2019,65,0
