year,Girls,Boys
1880,80,0
1881,82,0
1882,81,0
1883,91,0
1884,115,0
1885,105,0
1886,136,0
1887,108,0
1888,153,0
1889,141,0
1890,156,0
1891,130,0
1892,213,0
1893,205,0
1894,184,0
1895,205,0
1896,180,0
1897,215,0
1898,221,0
1899,181,0
1900,224,0
1901,194,0
1902,204,0
1903,213,0
1904,223,0
1905,253,0
1906,278,0
1907,291,0
1908,308,0
1909,326,0
1910,389,0
1911,377,0
1912,520,0
1913,606,0
1914,739,0
1915,942,0
1916,927,0
1917,982,0
1918,886,0
1919,887,0
1920,899,0
1921,846,0
1922,794,0
1923,723,0
1924,759,0
1925,709,0
1926,636,0
1927,570,0
1928,533,0
1929,495,0
1930,438,0
1931,389,0
1932,364,0
1933,330,0
1934,272,0
1935,251,0
1936,225,0
1937,179,0
1938,161,0
1939,151,0
1940,188,0
1941,157,0
1942,176,0
1943,160,0
1944,148,0
1945,131,0
1946,124,0
1947,151,0
1948,124,0
1949,111,0
1950,103,0
1951,122,0
1952,112,0
1953,109,0
1954,98,0
1955,98,0
1956,88,0
1957,109,0
1958,82,0
1959,106,0
1960,98,0
1961,103,0
1962,98,0
1963,90,0
1964,103,0
1965,78,0
1966,73,0
1967,61,0
1968,53,0
1969,57,0
1970,57,0
1971,45,0
1972,58,0
1973,41,0
1974,46,0
1975,52,0
1976,46,0
1977,40,0
1978,38,0
1979,42,0
1980,48,0
1981,48,0
1982,33,0
1983,47,0
1984,61,0
1985,46,0
1986,61,0
1987,92,0
1988,120,0
1989,140,0
1990,171,0
1991,193,0
1992,240,0
1993,278,0
1994,443,0
1995,509,0
1996,726,0
1997,1163,0
1998,1591,0
1999,1953,0
2000,2340,0
2001,2943,0
2002,3063,0
2003,3111,0
2004,3099,9
2005,3283,0
2006,4041,6
2007,4104,0
2008,3569,5
2009,3306,0
2010,2898,0
2011,2666,0
2012,2503,0
2013,2761,0
2014,3078,0
2015,3221,0
2016,3033,0
2017,3162,0
2018,2652,0
2019,2489,0
