year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,0
1909,0,0
1910,0,0
1911,0,0
1912,0,0
1913,0,0
1914,0,0
1915,0,0
1916,5,0
1917,0,0
1918,0,0
1919,7,0
1920,10,0
1921,0,0
1922,9,0
1923,6,0
1924,9,0
1925,9,0
1926,8,0
1927,7,0
1928,7,0
1929,0,0
1930,7,0
1931,6,0
1932,5,0
1933,0,0
1934,0,0
1935,0,0
1936,0,0
1937,6,0
1938,0,0
1939,0,0
1940,8,0
1941,0,0
1942,5,0
1943,0,0
1944,0,0
1945,0,0
1946,5,0
1947,0,0
1948,0,0
1949,10,0
1950,0,0
1951,0,0
1952,0,0
1953,0,0
1954,0,0
1955,5,0
1956,5,0
1957,7,0
1958,6,0
1959,6,0
1960,6,0
1961,10,0
1962,5,0
1963,0,0
1964,0,0
1965,7,0
1966,0,0
1967,6,0
1968,0,0
1969,8,0
1970,11,0
1971,0,0
1972,7,0
1973,12,0
1974,19,0
1975,22,0
1976,17,0
1977,9,0
1978,10,0
1979,18,0
1980,13,0
1981,13,0
1982,29,0
1983,44,0
1984,33,0
1985,29,0
1986,27,0
1987,30,0
1988,33,0
1989,35,0
1990,36,0
1991,40,0
1992,34,0
1993,32,0
1994,32,0
1995,41,0
1996,31,0
1997,28,0
1998,33,0
1999,23,0
2000,29,0
2001,33,0
2002,30,0
2003,33,0
2004,15,0
2005,22,0
2006,25,0
2007,63,0
2008,43,0
2009,38,0
2010,22,0
2011,21,0
2012,23,0
2013,14,0
2014,18,0
2015,16,0
2016,13,0
2017,23,0
2018,12,0
2019,13,0
