year,Girls,Boys
1880,16,249
1881,8,286
1882,8,244
1883,18,239
1884,17,284
1885,14,235
1886,22,198
1887,22,215
1888,23,222
1889,24,207
1890,17,209
1891,23,179
1892,27,231
1893,26,181
1894,15,206
1895,23,207
1896,31,190
1897,35,180
1898,27,195
1899,31,138
1900,50,218
1901,29,142
1902,37,156
1903,34,167
1904,28,144
1905,43,169
1906,37,151
1907,28,196
1908,36,196
1909,37,175
1910,45,233
1911,48,236
1912,50,394
1913,63,479
1914,60,605
1915,75,812
1916,74,820
1917,84,857
1918,73,862
1919,80,817
1920,81,829
1921,88,878
1922,88,792
1923,99,831
1924,100,834
1925,93,788
1926,80,785
1927,97,792
1928,100,728
1929,74,654
1930,80,703
1931,64,618
1932,68,661
1933,83,580
1934,55,570
1935,70,550
1936,66,500
1937,61,576
1938,58,554
1939,52,525
1940,68,625
1941,51,604
1942,53,761
1943,66,619
1944,72,612
1945,68,659
1946,61,779
1947,84,884
1948,69,823
1949,65,790
1950,58,796
1951,69,812
1952,82,760
1953,48,728
1954,57,708
1955,51,680
1956,54,702
1957,57,639
1958,39,605
1959,38,594
1960,33,602
1961,48,549
1962,37,501
1963,35,415
1964,43,419
1965,25,408
1966,25,399
1967,20,374
1968,21,334
1969,31,411
1970,21,349
1971,25,337
1972,20,347
1973,32,317
1974,20,276
1975,16,322
1976,12,264
1977,14,306
1978,15,307
1979,15,283
1980,16,282
1981,18,275
1982,26,256
1983,12,233
1984,19,211
1985,9,161
1986,18,197
1987,6,176
1988,14,148
1989,12,158
1990,14,151
1991,11,148
1992,8,129
1993,12,109
1994,15,109
1995,9,112
1996,11,123
1997,8,108
1998,8,96
1999,0,99
2000,0,101
2001,10,88
2002,9,137
2003,13,104
2004,12,107
2005,11,94
2006,18,101
2007,17,111
2008,16,98
2009,25,127
2010,38,130
2011,46,110
2012,60,149
2013,78,156
2014,104,160
2015,97,199
2016,125,218
2017,128,214
2018,147,216
2019,157,250
