year,Girls,Boys
1880,81,0
1881,76,0
1882,72,0
1883,83,0
1884,102,0
1885,102,0
1886,131,0
1887,109,0
1888,144,0
1889,153,0
1890,160,0
1891,150,0
1892,158,0
1893,189,0
1894,241,0
1895,212,0
1896,232,0
1897,210,0
1898,252,0
1899,243,0
1900,286,0
1901,214,0
1902,256,0
1903,257,0
1904,271,6
1905,292,0
1906,317,5
1907,326,0
1908,351,0
1909,356,0
1910,389,10
1911,447,10
1912,556,10
1913,657,6
1914,747,9
1915,943,13
1916,1000,11
1917,931,17
1918,1041,19
1919,957,24
1920,992,29
1921,971,32
1922,888,22
1923,855,15
1924,911,36
1925,900,38
1926,744,31
1927,730,40
1928,652,37
1929,671,36
1930,597,32
1931,560,33
1932,515,21
1933,450,20
1934,431,25
1935,425,27
1936,376,35
1937,400,22
1938,350,28
1939,340,18
1940,327,27
1941,335,26
1942,333,34
1943,356,22
1944,309,21
1945,275,20
1946,353,29
1947,378,23
1948,374,32
1949,394,25
1950,362,15
1951,368,18
1952,419,18
1953,480,18
1954,367,17
1955,450,15
1956,404,25
1957,441,13
1958,356,15
1959,390,19
1960,392,15
1961,366,21
1962,393,10
1963,380,13
1964,389,15
1965,327,16
1966,350,10
1967,354,12
1968,381,12
1969,383,11
1970,416,18
1971,435,19
1972,357,10
1973,352,7
1974,381,9
1975,408,20
1976,411,20
1977,393,15
1978,365,15
1979,423,12
1980,495,12
1981,467,14
1982,487,8
1983,429,15
1984,419,13
1985,517,18
1986,482,12
1987,494,21
1988,557,8
1989,613,19
1990,785,18
1991,801,17
1992,1053,22
1993,1076,20
1994,1131,12
1995,1297,12
1996,1469,11
1997,2258,7
1998,2827,9
1999,3405,14
2000,3447,12
2001,3490,8
2002,3650,9
2003,3853,10
2004,3637,14
2005,3611,9
2006,4008,10
2007,3863,5
2008,3487,6
2009,2982,0
2010,2656,6
2011,2412,0
2012,2382,0
2013,2338,7
2014,2327,5
2015,2170,0
2016,2114,5
2017,2030,0
2018,2062,0
2019,2038,5
