year,Boys,Girls
1880,0,86
1881,0,88
1882,0,66
1883,0,73
1884,0,86
1885,0,91
1886,0,71
1887,0,55
1888,0,78
1889,0,76
1890,0,82
1891,0,73
1892,0,85
1893,0,88
1894,0,90
1895,0,65
1896,0,79
1897,0,75
1898,0,79
1899,0,73
1900,0,118
1901,0,88
1902,0,91
1903,0,95
1904,0,107
1905,0,87
1906,0,88
1907,0,120
1908,0,104
1909,0,109
1910,0,137
1911,0,164
1912,0,344
1913,0,422
1914,0,491
1915,0,681
1916,5,724
1917,0,734
1918,0,798
1919,0,764
1920,0,774
1921,11,790
1922,6,718
1923,9,817
1924,6,763
1925,0,708
1926,0,675
1927,0,668
1928,6,687
1929,0,646
1930,7,598
1931,0,547
1932,5,518
1933,0,446
1934,0,471
1935,0,475
1936,0,443
1937,0,455
1938,0,414
1939,0,393
1940,0,410
1941,0,392
1942,0,444
1943,0,416
1944,0,381
1945,0,351
1946,0,365
1947,0,396
1948,0,358
1949,0,378
1950,0,371
1951,9,370
1952,0,391
1953,0,332
1954,5,350
1955,0,348
1956,0,355
1957,0,302
1958,0,278
1959,0,273
1960,0,300
1961,0,254
1962,0,261
1963,0,247
1964,0,205
1965,0,222
1966,0,161
1967,0,153
1968,0,159
1969,0,162
1970,0,160
1971,0,149
1972,0,116
1973,0,145
1974,0,122
1975,0,97
1976,0,96
1977,0,93
1978,0,108
1979,0,101
1980,0,106
1981,0,113
1982,0,75
1983,0,104
1984,0,86
1985,0,92
1986,0,87
1987,0,143
1988,6,328
1989,0,267
1990,0,270
1991,0,407
1992,0,352
1993,0,277
1994,0,262
1995,0,294
1996,0,291
1997,0,298
1998,0,274
1999,0,265
2000,0,272
2001,0,282
2002,0,297
2003,0,323
2004,0,307
2005,0,365
2006,0,339
2007,0,316
2008,0,320
2009,0,291
2010,0,219
2011,0,249
2012,0,194
2013,0,148
2014,0,142
2015,0,113
2016,0,107
2017,0,122
2018,0,127
2019,0,100
