year,Boys,Girls
1880,0,274
1881,0,258
1882,0,278
1883,0,227
1884,0,243
1885,0,204
1886,0,224
1887,0,194
1888,0,221
1889,0,188
1890,0,187
1891,0,160
1892,0,203
1893,0,182
1894,0,170
1895,0,172
1896,0,191
1897,0,175
1898,0,156
1899,0,139
1900,0,198
1901,0,133
1902,0,143
1903,0,138
1904,0,167
1905,0,147
1906,0,163
1907,0,178
1908,0,162
1909,0,209
1910,0,252
1911,0,233
1912,0,359
1913,0,398
1914,0,496
1915,0,568
1916,0,629
1917,0,622
1918,0,658
1919,7,737
1920,0,706
1921,0,648
1922,0,720
1923,0,698
1924,0,704
1925,6,678
1926,6,586
1927,0,693
1928,5,534
1929,0,585
1930,0,549
1931,0,442
1932,0,493
1933,6,479
1934,0,481
1935,5,476
1936,0,421
1937,5,448
1938,0,461
1939,5,462
1940,0,487
1941,0,452
1942,5,449
1943,0,481
1944,0,491
1945,5,460
1946,10,514
1947,5,598
1948,0,533
1949,0,600
1950,0,557
1951,6,554
1952,0,563
1953,0,549
1954,7,585
1955,0,546
1956,6,550
1957,5,523
1958,0,539
1959,8,513
1960,0,469
1961,0,492
1962,5,483
1963,0,472
1964,0,497
1965,0,427
1966,7,430
1967,6,395
1968,0,427
1969,8,515
1970,6,569
1971,8,714
1972,7,805
1973,0,898
1974,6,941
1975,11,1014
1976,11,1091
1977,13,1264
1978,12,1450
1979,14,1735
1980,18,1796
1981,9,1837
1982,22,1841
1983,15,1795
1984,17,1693
1985,10,1671
1986,10,1735
1987,18,1827
1988,15,1963
1989,8,2210
1990,10,2427
1991,11,2501
1992,8,2771
1993,13,3214
1994,14,3495
1995,11,3878
1996,9,4564
1997,10,5146
1998,13,5857
1999,17,6403
2000,16,7434
2001,15,8199
2002,11,8309
2003,16,8938
2004,41,9178
2005,21,9124
2006,14,9677
2007,13,10262
2008,15,10024
2009,12,9556
2010,5,9363
2011,8,9601
2012,11,10056
2013,7,10122
2014,13,9981
2015,12,9968
2016,15,9758
2017,12,8870
2018,9,8471
2019,10,8148
