year,F,M
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,5,0
1897,0,0
1898,0,0
1899,5,0
1900,9,0
1901,0,0
1902,0,0
1903,0,0
1904,6,0
1905,6,0
1906,0,0
1907,0,0
1908,8,0
1909,0,0
1910,9,0
1911,9,0
1912,11,0
1913,10,0
1914,12,0
1915,21,0
1916,9,0
1917,11,0
1918,9,0
1919,11,0
1920,11,0
1921,14,0
1922,11,0
1923,8,0
1924,12,0
1925,14,0
1926,10,0
1927,8,0
1928,10,0
1929,9,0
1930,0,0
1931,5,0
1932,8,0
1933,8,0
1934,8,0
1935,5,0
1936,0,0
1937,6,0
1938,11,0
1939,8,0
1940,11,0
1941,0,0
1942,13,0
1943,7,0
1944,7,0
1945,6,0
1946,12,0
1947,10,0
1948,0,0
1949,10,0
1950,5,0
1951,0,0
1952,7,0
1953,8,0
1954,10,0
1955,9,0
1956,13,0
1957,5,0
1958,5,0
1959,5,0
1960,7,0
1961,8,0
1962,9,0
1963,6,0
1964,8,0
1965,0,0
1966,6,0
1967,6,0
1968,0,0
1969,10,0
1970,19,0
1971,15,0
1972,18,0
1973,16,0
1974,17,0
1975,26,0
1976,17,0
1977,18,0
1978,26,0
1979,28,0
1980,31,0
1981,27,0
1982,26,0
1983,42,0
1984,25,0
1985,31,0
1986,47,0
1987,37,0
1988,38,0
1989,50,0
1990,66,0
1991,53,0
1992,48,0
1993,52,0
1994,74,0
1995,64,0
1996,81,0
1997,70,0
1998,90,0
1999,111,0
2000,121,0
2001,141,0
2002,145,0
2003,222,0
2004,179,0
2005,270,0
2006,312,0
2007,408,0
2008,376,0
2009,367,0
2010,393,0
2011,447,0
2012,536,0
2013,629,0
2014,762,0
2015,806,0
2016,1022,0
2017,1154,0
2018,1278,0
2019,1316,0
