year,F,M
1880,7,0
1881,10,0
1882,9,0
1883,10,0
1884,14,0
1885,12,0
1886,8,0
1887,23,0
1888,23,0
1889,22,0
1890,32,0
1891,29,0
1892,27,0
1893,34,0
1894,51,0
1895,60,0
1896,47,0
1897,51,0
1898,62,0
1899,49,0
1900,48,0
1901,56,0
1902,58,0
1903,64,0
1904,46,0
1905,66,0
1906,59,0
1907,53,0
1908,70,0
1909,59,0
1910,79,0
1911,78,0
1912,113,0
1913,114,0
1914,101,0
1915,148,0
1916,167,6
1917,137,5
1918,176,0
1919,172,0
1920,180,0
1921,171,0
1922,171,5
1923,145,5
1924,184,0
1925,154,0
1926,124,0
1927,116,0
1928,129,0
1929,119,0
1930,111,0
1931,82,0
1932,74,0
1933,94,0
1934,109,0
1935,54,0
1936,53,0
1937,85,0
1938,74,0
1939,76,0
1940,61,0
1941,65,0
1942,46,0
1943,63,0
1944,54,0
1945,38,0
1946,42,0
1947,49,0
1948,38,0
1949,58,0
1950,31,0
1951,32,0
1952,33,0
1953,36,0
1954,42,0
1955,36,0
1956,44,0
1957,27,0
1958,25,0
1959,42,0
1960,22,0
1961,24,0
1962,19,0
1963,12,0
1964,9,0
1965,16,0
1966,15,0
1967,12,0
1968,11,0
1969,9,0
1970,15,0
1971,15,0
1972,10,0
1973,11,0
1974,10,0
1975,7,0
1976,6,0
1977,7,0
1978,13,0
1979,6,0
1980,5,0
1981,5,0
1982,0,0
1983,6,0
1984,0,0
1985,9,0
1986,8,0
1987,5,0
1988,5,0
1989,8,0
1990,0,0
1991,9,0
1992,5,0
1993,8,0
1994,15,0
1995,7,0
1996,9,0
1997,6,0
1998,10,0
1999,21,0
2000,26,0
2001,28,0
2002,18,0
2003,31,0
2004,24,0
2005,35,0
2006,54,0
2007,46,0
2008,48,0
2009,50,0
2010,44,0
2011,57,0
2012,96,0
2013,100,0
2014,127,0
2015,129,0
2016,186,0
2017,238,0
2018,276,5
2019,263,0
