year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,6
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,9
1891,0,0
1892,0,0
1893,0,6
1894,0,9
1895,0,0
1896,0,6
1897,0,6
1898,0,0
1899,0,0
1900,0,5
1901,0,0
1902,0,12
1903,0,0
1904,0,0
1905,0,9
1906,0,0
1907,0,5
1908,0,5
1909,0,0
1910,0,6
1911,0,0
1912,0,10
1913,0,11
1914,0,14
1915,0,24
1916,0,21
1917,0,12
1918,0,24
1919,0,19
1920,0,24
1921,0,19
1922,0,23
1923,0,9
1924,0,16
1925,0,15
1926,0,22
1927,0,13
1928,0,18
1929,0,15
1930,0,19
1931,0,7
1932,0,14
1933,0,14
1934,0,6
1935,0,16
1936,0,10
1937,0,10
1938,0,11
1939,0,10
1940,0,10
1941,0,8
1942,0,7
1943,0,8
1944,0,5
1945,0,7
1946,0,7
1947,0,13
1948,0,0
1949,0,8
1950,0,6
1951,0,12
1952,0,13
1953,0,10
1954,0,8
1955,0,8
1956,0,10
1957,0,8
1958,0,10
1959,0,15
1960,0,6
1961,0,8
1962,0,11
1963,0,9
1964,0,5
1965,0,8
1966,0,9
1967,0,5
1968,0,6
1969,0,8
1970,0,0
1971,0,5
1972,0,7
1973,0,0
1974,0,8
1975,0,7
1976,0,6
1977,0,8
1978,0,0
1979,0,0
1980,0,6
1981,0,7
1982,0,9
1983,0,0
1984,0,5
1985,0,9
1986,0,6
1987,0,6
1988,0,0
1989,0,5
1990,0,8
1991,0,7
1992,0,0
1993,0,7
1994,0,8
1995,0,7
1996,0,7
1997,0,9
1998,0,10
1999,0,0
2000,0,6
2001,0,8
2002,0,6
2003,0,5
2004,0,12
2005,0,8
2006,0,11
2007,0,5
2008,0,18
2009,0,7
2010,0,12
2011,0,13
2012,0,15
2013,0,14
2014,0,25
2015,0,23
2016,0,26
2017,0,24
2018,0,38
2019,0,31
