year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,6,0
1887,0,0
1888,7,0
1889,0,0
1890,7,0
1891,9,0
1892,19,0
1893,22,0
1894,29,0
1895,38,0
1896,25,0
1897,53,0
1898,55,0
1899,62,0
1900,90,0
1901,93,0
1902,84,0
1903,109,0
1904,108,0
1905,92,0
1906,94,0
1907,101,0
1908,104,0
1909,105,0
1910,131,0
1911,132,0
1912,217,0
1913,220,0
1914,295,0
1915,379,0
1916,403,0
1917,429,0
1918,522,0
1919,546,0
1920,702,0
1921,761,5
1922,758,0
1923,843,0
1924,910,0
1925,964,0
1926,1067,6
1927,1016,7
1928,1133,5
1929,1211,6
1930,1242,9
1931,1270,6
1932,1215,5
1933,1153,7
1934,1495,12
1935,2387,16
1936,3036,13
1937,3172,15
1938,2607,16
1939,2647,13
1940,2322,10
1941,2198,15
1942,2112,9
1943,1942,9
1944,1791,6
1945,1822,9
1946,2477,5
1947,2914,5
1948,3042,11
1949,3052,10
1950,3243,7
1951,3536,12
1952,3624,13
1953,3685,14
1954,3560,12
1955,3545,7
1956,3585,10
1957,3647,16
1958,3323,8
1959,3291,7
1960,3403,16
1961,3553,16
1962,3381,14
1963,3074,16
1964,3133,9
1965,2954,9
1966,2825,9
1967,2706,15
1968,2573,12
1969,2355,17
1970,2374,8
1971,2188,12
1972,1904,5
1973,1721,9
1974,1541,9
1975,1329,0
1976,1290,11
1977,1207,5
1978,1207,12
1979,1234,12
1980,1158,5
1981,1082,14
1982,1007,6
1983,908,6
1984,793,0
1985,751,7
1986,736,0
1987,730,5
1988,668,8
1989,671,11
1990,712,5
1991,649,0
1992,677,0
1993,558,0
1994,520,0
1995,456,0
1996,447,0
1997,359,0
1998,329,0
1999,274,0
2000,271,0
2001,211,0
2002,239,0
2003,229,0
2004,210,0
2005,205,0
2006,177,0
2007,195,0
2008,172,0
2009,125,0
2010,127,0
2011,129,0
2012,133,0
2013,123,0
2014,127,0
2015,119,0
2016,123,0
2017,99,0
2018,115,0
2019,112,0
