year,F,M
1880,0,0
1881,0,0
1882,0,6
1883,0,5
1884,0,5
1885,0,0
1886,0,0
1887,0,7
1888,0,8
1889,0,10
1890,0,5
1891,0,10
1892,0,6
1893,0,0
1894,0,7
1895,0,8
1896,0,0
1897,0,11
1898,0,11
1899,0,7
1900,0,10
1901,0,8
1902,0,7
1903,0,8
1904,0,7
1905,0,8
1906,0,15
1907,0,10
1908,0,22
1909,0,12
1910,0,16
1911,0,24
1912,0,57
1913,0,61
1914,0,109
1915,0,124
1916,0,102
1917,0,119
1918,0,114
1919,0,104
1920,0,129
1921,0,144
1922,0,141
1923,0,147
1924,0,135
1925,0,129
1926,5,145
1927,0,119
1928,0,118
1929,0,109
1930,0,88
1931,0,106
1932,0,103
1933,0,74
1934,0,85
1935,0,79
1936,0,72
1937,0,68
1938,0,84
1939,0,60
1940,0,64
1941,0,68
1942,0,72
1943,0,70
1944,0,55
1945,0,68
1946,0,46
1947,0,50
1948,0,60
1949,0,50
1950,0,64
1951,0,45
1952,0,56
1953,0,60
1954,0,60
1955,0,45
1956,0,47
1957,0,41
1958,0,30
1959,0,35
1960,0,29
1961,0,39
1962,0,27
1963,0,26
1964,0,26
1965,0,16
1966,0,19
1967,0,20
1968,0,11
1969,0,11
1970,0,11
1971,0,15
1972,0,12
1973,0,11
1974,0,20
1975,0,17
1976,0,8
1977,0,11
1978,0,11
1979,0,11
1980,0,7
1981,0,15
1982,0,8
1983,0,9
1984,0,11
1985,0,10
1986,0,17
1987,0,14
1988,0,11
1989,0,11
1990,0,12
1991,0,18
1992,0,18
1993,0,11
1994,0,13
1995,0,10
1996,0,11
1997,0,13
1998,0,12
1999,0,10
2000,0,10
2001,0,15
2002,0,11
2003,0,10
2004,0,15
2005,0,17
2006,0,12
2007,0,14
2008,0,11
2009,0,8
2010,0,9
2011,0,15
2012,0,14
2013,0,9
2014,0,10
2015,0,0
2016,0,14
2017,0,6
2018,0,14
2019,0,16
