year,Girls,Boys
1880,0,0
1881,0,0
1882,0,5
1883,0,5
1884,0,7
1885,0,0
1886,0,15
1887,0,0
1888,0,8
1889,0,7
1890,0,0
1891,0,6
1892,0,7
1893,0,13
1894,0,8
1895,0,9
1896,0,8
1897,0,5
1898,0,0
1899,0,13
1900,0,12
1901,0,9
1902,0,7
1903,0,7
1904,0,8
1905,0,11
1906,0,13
1907,0,14
1908,0,8
1909,0,16
1910,0,9
1911,0,16
1912,0,24
1913,0,25
1914,0,24
1915,0,54
1916,0,49
1917,0,53
1918,0,59
1919,0,73
1920,0,52
1921,0,66
1922,0,71
1923,0,65
1924,0,46
1925,0,77
1926,0,48
1927,0,53
1928,0,56
1929,0,55
1930,0,48
1931,0,62
1932,0,47
1933,0,42
1934,0,34
1935,0,31
1936,0,51
1937,0,31
1938,0,42
1939,0,44
1940,0,35
1941,0,23
1942,0,24
1943,0,25
1944,0,15
1945,0,27
1946,0,30
1947,0,40
1948,0,27
1949,0,30
1950,0,19
1951,0,24
1952,0,23
1953,0,15
1954,0,16
1955,0,18
1956,0,27
1957,0,27
1958,0,27
1959,0,19
1960,0,19
1961,0,14
1962,0,14
1963,0,6
1964,0,15
1965,0,10
1966,0,13
1967,0,10
1968,0,16
1969,0,20
1970,0,16
1971,0,9
1972,0,9
1973,0,11
1974,0,12
1975,0,0
1976,0,9
1977,0,9
1978,0,7
1979,0,14
1980,0,7
1981,0,11
1982,0,10
1983,0,11
1984,0,5
1985,0,0
1986,0,7
1987,0,6
1988,0,10
1989,0,6
1990,0,12
1991,0,0
1992,0,10
1993,0,6
1994,0,20
1995,0,16
1996,0,14
1997,0,17
1998,0,14
1999,0,21
2000,0,11
2001,0,19
2002,0,26
2003,0,23
2004,0,33
2005,0,31
2006,0,36
2007,0,31
2008,0,43
2009,0,41
2010,0,73
2011,0,97
2012,0,137
2013,0,129
2014,0,119
2015,0,121
2016,0,121
2017,0,104
2018,0,94
2019,0,81
