year,Girls,Boys
1880,10,0
1881,6,0
1882,11,0
1883,6,0
1884,7,0
1885,7,0
1886,15,0
1887,0,0
1888,6,0
1889,12,0
1890,14,0
1891,8,0
1892,8,0
1893,8,0
1894,8,0
1895,11,0
1896,7,0
1897,10,0
1898,5,0
1899,0,0
1900,8,0
1901,8,0
1902,6,0
1903,6,0
1904,12,0
1905,6,0
1906,5,0
1907,6,0
1908,5,0
1909,9,0
1910,0,0
1911,7,0
1912,8,0
1913,5,0
1914,12,0
1915,13,0
1916,9,0
1917,21,0
1918,13,0
1919,13,0
1920,18,0
1921,18,0
1922,12,0
1923,13,0
1924,20,0
1925,14,0
1926,8,0
1927,6,0
1928,9,0
1929,13,0
1930,10,0
1931,0,0
1932,0,0
1933,5,0
1934,8,0
1935,22,0
1936,29,0
1937,26,0
1938,16,0
1939,15,0
1940,15,0
1941,19,0
1942,10,0
1943,10,0
1944,13,0
1945,16,0
1946,6,0
1947,9,0
1948,11,0
1949,0,0
1950,8,0
1951,9,0
1952,0,0
1953,6,0
1954,6,0
1955,8,0
1956,6,0
1957,0,0
1958,9,0
1959,0,0
1960,9,0
1961,6,0
1962,6,0
1963,5,0
1964,0,0
1965,5,0
1966,0,0
1967,0,0
1968,0,0
1969,9,0
1970,8,0
1971,0,0
1972,6,0
1973,0,0
1974,11,0
1975,10,0
1976,6,0
1977,7,0
1978,10,0
1979,9,0
1980,10,0
1981,9,0
1982,18,0
1983,9,0
1984,16,0
1985,9,0
1986,7,0
1987,13,0
1988,10,0
1989,19,0
1990,21,0
1991,20,0
1992,29,0
1993,36,0
1994,35,0
1995,37,0
1996,33,0
1997,30,0
1998,46,0
1999,44,0
2000,38,0
2001,43,0
2002,62,0
2003,76,0
2004,70,0
2005,63,0
2006,55,0
2007,63,0
2008,55,0
2009,60,0
2010,61,0
2011,53,0
2012,37,0
2013,57,0
2014,52,0
2015,39,0
2016,59,0
2017,56,0
2018,55,0
2019,47,0
