year,Boys,Girls
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,9,0
1894,5,0
1895,0,0
1896,0,0
1897,0,0
1898,0,0
1899,0,0
1900,0,0
1901,0,0
1902,0,0
1903,0,0
1904,6,0
1905,0,0
1906,0,0
1907,6,0
1908,6,0
1909,7,0
1910,5,0
1911,6,0
1912,6,0
1913,8,0
1914,13,0
1915,7,0
1916,14,0
1917,10,0
1918,9,0
1919,9,0
1920,7,0
1921,12,0
1922,9,0
1923,8,0
1924,6,0
1925,9,0
1926,8,0
1927,8,0
1928,8,0
1929,10,0
1930,10,0
1931,0,0
1932,8,0
1933,7,0
1934,6,0
1935,6,0
1936,11,0
1937,6,0
1938,13,0
1939,10,0
1940,12,0
1941,14,0
1942,16,0
1943,21,0
1944,15,0
1945,17,0
1946,15,0
1947,21,0
1948,23,0
1949,10,0
1950,18,0
1951,19,0
1952,14,0
1953,12,0
1954,14,0
1955,12,0
1956,12,0
1957,9,0
1958,13,0
1959,14,0
1960,12,0
1961,12,0
1962,18,0
1963,6,0
1964,17,0
1965,12,0
1966,6,0
1967,8,0
1968,7,0
1969,9,0
1970,14,0
1971,0,0
1972,14,0
1973,7,0
1974,14,0
1975,11,0
1976,14,0
1977,10,0
1978,12,0
1979,15,0
1980,16,0
1981,11,0
1982,23,0
1983,10,0
1984,17,0
1985,16,0
1986,15,0
1987,16,0
1988,11,0
1989,10,0
1990,22,0
1991,16,0
1992,13,5
1993,16,0
1994,17,0
1995,15,0
1996,13,0
1997,10,0
1998,11,0
1999,10,0
2000,13,5
2001,15,0
2002,17,5
2003,17,5
2004,39,6
2005,39,0
2006,45,5
2007,58,0
2008,65,5
2009,61,0
2010,386,16
2011,428,0
2012,336,10
2013,329,14
2014,384,9
2015,297,12
2016,267,7
2017,227,7
2018,201,7
2019,176,14
