year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,0
1891,0,0
1892,0,0
1893,0,0
1894,0,0
1895,0,0
1896,0,0
1897,0,0
1898,0,5
1899,0,0
1900,0,5
1901,0,0
1902,0,0
1903,0,5
1904,0,0
1905,0,0
1906,0,0
1907,0,0
1908,0,9
1909,0,0
1910,0,10
1911,0,8
1912,0,13
1913,0,14
1914,0,25
1915,0,33
1916,0,29
1917,0,33
1918,0,32
1919,0,32
1920,0,32
1921,0,30
1922,0,38
1923,0,49
1924,0,32
1925,0,45
1926,0,30
1927,0,26
1928,0,30
1929,0,39
1930,0,41
1931,0,43
1932,0,25
1933,0,26
1934,0,33
1935,0,31
1936,0,28
1937,0,29
1938,0,45
1939,0,31
1940,0,28
1941,0,32
1942,0,40
1943,0,33
1944,0,35
1945,0,31
1946,0,37
1947,0,46
1948,0,49
1949,0,62
1950,0,57
1951,0,70
1952,0,68
1953,0,68
1954,0,93
1955,0,73
1956,0,87
1957,0,83
1958,0,83
1959,0,106
1960,0,107
1961,0,127
1962,0,128
1963,0,130
1964,0,122
1965,0,133
1966,0,110
1967,0,111
1968,0,119
1969,0,132
1970,0,139
1971,0,158
1972,0,168
1973,0,188
1974,0,184
1975,0,220
1976,0,204
1977,0,254
1978,8,312
1979,5,322
1980,0,411
1981,0,606
1982,8,616
1983,10,720
1984,13,1065
1985,16,1141
1986,17,1185
1987,16,1401
1988,11,1277
1989,17,1337
1990,6,1397
1991,10,1384
1992,15,1358
1993,16,1383
1994,8,1286
1995,10,1332
1996,11,1471
1997,0,1474
1998,6,1504
1999,10,1583
2000,12,1800
2001,9,1856
2002,12,2032
2003,7,2131
2004,11,2346
2005,5,2575
2006,0,2486
2007,10,2711
2008,6,2861
2009,8,2736
2010,11,2550
2011,8,2674
2012,13,2348
2013,5,2395
2014,8,2567
2015,6,2742
2016,7,2569
2017,0,2515
2018,0,2416
2019,5,2410
