year,F,M
1880,0,0
1881,9,0
1882,8,0
1883,5,0
1884,6,0
1885,8,0
1886,8,0
1887,9,0
1888,11,0
1889,10,0
1890,8,5
1891,14,0
1892,16,0
1893,15,0
1894,11,0
1895,23,0
1896,20,0
1897,24,7
1898,10,0
1899,24,0
1900,26,5
1901,15,0
1902,30,0
1903,21,9
1904,22,0
1905,30,6
1906,23,0
1907,33,0
1908,31,5
1909,27,6
1910,29,0
1911,34,10
1912,39,14
1913,52,13
1914,58,11
1915,61,25
1916,72,18
1917,92,23
1918,71,18
1919,83,19
1920,71,20
1921,87,17
1922,66,16
1923,46,18
1924,68,23
1925,50,18
1926,61,10
1927,75,12
1928,59,16
1929,48,17
1930,39,16
1931,33,11
1932,31,12
1933,37,18
1934,28,6
1935,37,10
1936,35,13
1937,33,18
1938,27,20
1939,42,6
1940,21,8
1941,28,6
1942,24,17
1943,28,13
1944,17,14
1945,23,10
1946,15,12
1947,13,7
1948,22,10
1949,13,7
1950,17,8
1951,10,8
1952,11,10
1953,16,5
1954,10,7
1955,7,6
1956,12,6
1957,12,0
1958,9,10
1959,16,5
1960,8,7
1961,0,8
1962,0,0
1963,10,8
1964,6,0
1965,10,0
1966,6,7
1967,8,0
1968,0,0
1969,0,12
1970,0,7
1971,7,0
1972,7,0
1973,6,0
1974,0,0
1975,0,5
1976,0,6
1977,0,0
1978,0,0
1979,0,0
1980,0,0
1981,7,0
1982,0,0
1983,0,0
1984,0,0
1985,0,0
1986,0,0
1987,0,0
1988,0,0
1989,0,5
1990,0,0
1991,0,0
1992,0,0
1993,0,0
1994,0,0
1995,0,0
1996,0,0
1997,0,0
1998,0,0
1999,0,0
2000,0,0
2001,0,0
2002,0,0
2003,0,0
2004,0,0
2005,0,0
2006,0,0
2007,0,0
2008,0,0
2009,0,0
2010,0,0
2011,0,0
2012,5,0
2013,7,0
2014,6,0
2015,7,0
2016,16,0
2017,7,0
2018,12,0
2019,15,0
