year,Girls,Boys
1880,0,0
1881,0,0
1882,0,0
1883,0,0
1884,0,0
1885,0,0
1886,0,0
1887,0,0
1888,0,0
1889,0,0
1890,0,10
1891,0,0
1892,0,0
1893,0,7
1894,0,13
1895,0,6
1896,0,7
1897,0,0
1898,0,0
1899,0,0
1900,0,11
1901,0,10
1902,0,0
1903,0,0
1904,0,0
1905,0,6
1906,0,8
1907,0,9
1908,0,11
1909,0,12
1910,0,8
1911,0,15
1912,0,17
1913,0,23
1914,0,33
1915,0,39
1916,0,36
1917,0,35
1918,0,46
1919,0,52
1920,0,55
1921,0,59
1922,0,99
1923,0,83
1924,0,75
1925,0,70
1926,0,75
1927,0,85
1928,0,129
1929,0,96
1930,0,101
1931,0,91
1932,0,81
1933,0,64
1934,0,92
1935,0,76
1936,0,76
1937,0,78
1938,0,74
1939,0,70
1940,0,64
1941,0,76
1942,0,63
1943,0,91
1944,0,91
1945,0,94
1946,0,121
1947,0,113
1948,0,126
1949,0,139
1950,0,148
1951,0,173
1952,0,174
1953,0,183
1954,0,198
1955,0,242
1956,0,234
1957,0,261
1958,0,314
1959,0,316
1960,6,370
1961,0,369
1962,0,474
1963,0,446
1964,0,473
1965,0,522
1966,0,525
1967,0,526
1968,0,595
1969,0,668
1970,7,757
1971,7,735
1972,0,711
1973,7,890
1974,9,811
1975,7,847
1976,7,995
1977,12,960
1978,8,1000
1979,6,967
1980,11,1051
1981,8,944
1982,14,998
1983,9,972
1984,5,1003
1985,10,1050
1986,11,1022
1987,10,1078
1988,11,1385
1989,15,1937
1990,21,2160
1991,22,2521
1992,17,2561
1993,21,2794
1994,21,3276
1995,14,3151
1996,12,3016
1997,6,2624
1998,11,2485
1999,10,2630
2000,10,3159
2001,17,3417
2002,10,2957
2003,9,3119
2004,9,3201
2005,10,3180
2006,5,3316
2007,8,2844
2008,5,2870
2009,8,3335
2010,7,2544
2011,0,2082
2012,0,1858
2013,0,1690
2014,0,1429
2015,0,1446
2016,0,1324
2017,0,1229
2018,0,1069
2019,0,1060
